sample,time_s,sensor,accel_x_g,accel_y_g,accel_z_g,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_x_radps,gyro_y_radps,gyro_z_radps,roll_deg,pitch_deg,yaw_deg,accel_roll_deg,accel_pitch_deg,temp_c,diag_stat,prod_id
0,0.0006706840001697856,adis16470,-0.02375,-0.043750000000000004,0.99875,-0.2329079375,-0.4290409375,9.7943916875,-0.05199999999999999,-0.088,0.055999999999999994,-0.0009075712110370513,-0.00153588974175501,0.0009773843811168245,-2.508224150812405,1.360916547399347,0.0,-2.508224150812405,1.360916547399347,24.3,0x0000,0x4056
1,0.05073039900003096,adis16470,-0.02625,-0.0425,0.99875,-0.25742456249999995,-0.416782625,9.7943916875,-0.05199999999999999,0.01200000000000001,0.256,-0.0009075712110370513,0.00020943951023931972,0.004468042885105484,-2.509343639932909,1.3643706972861,0.012815106815949549,-2.436648246810131,1.5041893432691158,24.3,0x0000,0x4056
2,0.10078715100007685,adis16470,-0.0225,-0.045,0.995,-0.220649625,-0.44129925,9.757616749999999,-0.05199999999999999,0.01200000000000001,0.055999999999999994,-0.0009075712110370513,0.00020943951023931972,0.0009773843811168245,-2.5134975970947564,1.3635537296939897,0.015618176063957436,-2.589501847240921,1.294090090576506,24.200000000000003,0x0000,0x4056
3,0.15084316200000103,adis16470,-0.02375,-0.0425,0.995,-0.2329079375,-0.416782625,9.757616749999999,0.048000000000000015,0.11200000000000002,-0.04400000000000001,0.0008377580409572784,0.0019547687622336494,-0.0007679448708775052,-2.5097894266234,1.369098947207918,0.013415718091961935,-2.445820463302709,1.3661080292469643,24.3,0x0000,0x4056
4,0.20090524700003698,adis16470,-0.0275,-0.043750000000000004,0.99875,-0.269682875,-0.4290409375,9.7943916875,0.14800000000000002,0.01200000000000001,-0.24400000000000002,0.0025830872929516083,0.00020943951023931972,-0.004258603374866165,-2.502497108176522,1.3738196422408104,0.0012005556879312266,-2.508224150812405,1.5756971599444665,24.3,0x0000,0x4056
5,0.2509611110001515,adis16470,-0.025,-0.04,0.99625,-0.24516625,-0.392266,9.769875062499999,0.048000000000000015,0.01200000000000001,-0.14400000000000002,0.0008377580409572784,0.00020943951023931972,-0.002513274122871835,-2.496077000242483,1.3756584599683073,-0.006007477928068513,-2.299222927202569,1.4363277246836461,23.900000000000002,0x0000,0x4056
6,0.3010191770001711,adis16470,-0.0225,-0.043750000000000004,1.0,-0.220649625,-0.4290409375,9.80665,0.048000000000000015,-0.088,0.256,0.0008377580409572784,-0.00153588974175501,0.004468042885105484,-2.4939025887450255,1.3695824116926405,0.006807372887910786,-2.5050928672413995,1.287706189616619,24.200000000000003,0x0000,0x4056
7,0.3510749480001323,adis16470,-0.02375,-0.04,0.99625,-0.2329079375,-0.392266,9.769875062499999,0.24800000000000003,0.11200000000000002,-0.04400000000000001,0.004328416544945938,0.0019547687622336494,-0.0007679448708775052,-2.477843445548112,1.3749756668989388,0.004604919799913657,-2.299222927202569,1.3645392050319205,24.6,0x0000,0x4056
8,0.4011324970001624,adis16470,-0.02125,-0.0425,0.99625,-0.2083913125,-0.416782625,9.769875062499999,-0.252,-0.188,0.156,-0.0043982297150257105,-0.0032812189937493396,0.002722713633111154,-2.489503883097508,1.3626700197867694,0.012413888707939802,-2.4427553994518125,1.2208229368080072,24.1,0x0000,0x4056
9,0.4511885819999861,adis16470,-0.0225,-0.043750000000000004,0.99625,-0.220649625,-0.4290409375,9.769875062499999,-0.252,-0.088,-0.44400000000000006,-0.0043982297150257105,-0.00153588974175501,-0.007749261878854824,-2.5023658657933883,1.3569506272646974,-0.009811021467993675,-2.514510245701381,1.2925423141305157,24.1,0x0000,0x4056
10,0.5012458210001114,adis16470,-0.02375,-0.04,0.9975,-0.2329079375,-0.392266,9.782133375,0.048000000000000015,0.11200000000000002,0.156,0.0008377580409572784,0.0019547687622336494,0.002722713633111154,-2.495890753332157,1.3625625461581334,-0.002002097955984033,-2.2963447818359826,1.362832647360151,24.3,0x0000,0x4056
11,0.551302473000078,adis16470,-0.02625,-0.043750000000000004,0.99375,-0.25742456249999995,-0.4290409375,9.7453584375,-0.05199999999999999,0.21200000000000005,0.055999999999999994,-0.0009075712110370513,0.0037000980142279797,0.0009773843811168245,-2.4989403994580393,1.3759442904374426,0.000801092196018538,-2.520827907710173,1.5116579869271172,23.900000000000002,0x0000,0x4056
12,0.6013733280001361,adis16470,-0.025,-0.04625,0.99875,-0.24516625,-0.45355756249999996,9.7943916875,-0.352,0.11200000000000002,0.055999999999999994,-0.00614355896702004,0.0019547687622336494,0.0009773843811168245,-2.5192614999216816,1.3825683853223283,0.003605128508011142,-2.6513522385464277,1.4323534761064571,23.900000000000002,0x0000,0x4056
13,0.6514307950001239,adis16470,-0.0225,-0.0425,0.99375,-0.220649625,-0.416782625,9.7453584375,0.048000000000000015,0.31200000000000006,-0.14400000000000002,0.0008377580409572784,0.005445427266222309,-0.002513274122871835,-2.515499489484081,1.3961393532366648,-0.0036029681800091636,-2.448893223945978,1.2958571826610086,24.3,0x0000,0x4056
14,0.70148878100008,adis16470,-0.02375,-0.0425,0.9912500000000001,-0.2329079375,-0.416782625,9.7208418125,0.44800000000000006,0.01200000000000001,0.156,0.007819075048934598,0.00020943951023931972,0.002722713633111154,-2.4923133784627916,1.3962305399509227,0.004206042847997189,-2.4550619517964942,1.3712647243055276,23.900000000000002,0x0000,0x4056
15,0.7515447480000148,adis16470,-0.02625,-0.04875,0.99375,-0.25742456249999995,-0.47807418749999997,9.7453584375,0.24800000000000003,0.01200000000000001,0.156,0.004328416544945938,0.00020943951023931972,0.002722713633111154,-2.4864711792433605,1.399120688178332,0.012014791015981238,-2.808484877345993,1.5113049774574339,24.3,0x0000,0x4056
16,0.8016006970001399,adis16470,-0.02875,-0.0425,1.0,-0.2819411875,-0.416782625,9.80665,-0.05199999999999999,0.11200000000000002,0.055999999999999994,-0.0009075712110370513,0.0019547687622336494,0.0009773843811168245,-2.4879647184380964,1.4095387048953372,0.014817912735981728,-2.4336061007201217,1.6453155954685392,24.200000000000003,0x0000,0x4056
17,0.8516568300001381,adis16470,-0.025,-0.0375,0.99875,-0.24516625,-0.367749375,9.7943916875,0.048000000000000015,-0.188,0.055999999999999994,0.0008377580409572784,-0.0032812189937493396,0.0009773843811168245,-2.478856195012608,1.400783146193977,0.017621060383988144,-2.15027074837995,1.4328785579243786,24.1,0x0000,0x4056
18,0.9017136310001206,adis16470,-0.02375,-0.0425,0.9975,-0.2329079375,-0.416782625,9.782133375,-0.05199999999999999,0.01200000000000001,-0.04400000000000001,-0.0009075712110370513,0.00020943951023931972,-0.0007679448708775052,-2.4806239295329098,1.4006099861542296,0.015418557883993336,-2.4396980035280196,1.3626917017066766,24.200000000000003,0x0000,0x4056
19,0.9517699870000342,adis16470,-0.0225,-0.04125,0.99875,-0.220649625,-0.4045243125,9.7943916875,-0.152,0.11200000000000002,-0.3440000000000001,-0.0026529004630313807,0.0019547687622336494,-0.006003932626860495,-2.48576918997977,1.403881033714286,-0.0018009431320169939,-2.3650647322036913,1.289451254924875,24.1,0x0000,0x4056
20,1.0018271760000061,adis16470,-0.025,-0.0425,0.99625,-0.24516625,-0.416782625,9.769875062499999,0.3480000000000001,0.01200000000000001,-0.14400000000000002,0.006073745796940268,0.00020943951023931972,-0.002513274122871835,-2.467837309143766,1.4051156653147565,-0.009009221116019046,-2.4427553994518125,1.436178811969814,24.200000000000003,0x0000,0x4056
21,1.0518830690000414,adis16470,-0.02125,-0.0425,0.9975,-0.2083913125,-0.416782625,9.782133375,0.048000000000000015,-0.088,0.055999999999999994,0.0008377580409572784,-0.00153588974175501,0.0009773843811168245,-2.4649199252004093,1.3970825156915283,-0.006206128460016783,-2.4396980035280196,1.2192963186655161,24.3,0x0000,0x4056
22,1.1019441840001036,adis16470,-0.02625,-0.03875,0.995,-0.25742456249999995,-0.38000768749999997,9.757616749999999,-0.05199999999999999,0.11200000000000002,0.256,-0.0009075712110370513,0.0019547687622336494,0.004468042885105484,-2.4627774674820713,1.404837124129877,0.006609526451957197,-2.230241223987788,1.5100773354335089,24.3,0x0000,0x4056
23,1.1520001700000648,adis16470,-0.025,-0.043750000000000004,0.99375,-0.24516625,-0.4290409375,9.7453584375,0.14800000000000002,-0.088,-0.04400000000000001,0.0025830872929516083,-0.00153588974175501,-0.0007679448708775052,-2.456678380298854,1.4012176743461526,0.0044070704159512265,-2.520827907710173,1.4397053264722512,24.1,0x0000,0x4056
24,1.2020617660000426,adis16470,-0.02625,-0.043750000000000004,0.995,-0.25742456249999995,-0.4290409375,9.757616749999999,-0.252,0.11200000000000002,-0.04400000000000001,-0.0043982297150257105,0.0019547687622336494,-0.0007679448708775052,-2.470261523587799,1.4088834383884228,0.0022043251239528996,-2.5176651159825814,1.5097634636758739,23.900000000000002,0x0000,0x4056
25,1.2521187150000515,adis16470,-0.02375,-0.04125,1.0025,-0.2329079375,-0.4045243125,9.831166624999998,0.048000000000000015,0.11200000000000002,-0.24400000000000002,0.0008377580409572784,0.0019547687622336494,-0.004258603374866165,-2.4656261920956077,1.4133195808852828,-0.010009461852032487,-2.356227846386066,1.3559804692797475,24.200000000000003,0x0000,0x4056
26,1.3021774040000764,adis16470,-0.0225,-0.0425,0.9975,-0.220649625,-0.416782625,9.782133375,-0.152,0.11200000000000002,0.055999999999999994,-0.0026529004630313807,0.0019547687622336494,0.0009773843811168245,-2.472564332057061,1.4163675231864377,-0.0072061897720304986,-2.4396980035280196,1.2909960321028293,24.1,0x0000,0x4056
27,1.3522344820000853,adis16470,-0.02625,-0.045,0.9975,-0.25742456249999995,-0.44129925,9.782133375,-0.152,-0.088,-0.04400000000000001,-0.0026529004630313807,-0.00153588974175501,-0.0007679448708775052,-2.482229974980771,1.4138413395550853,-0.009408705296027635,-2.583020668635057,1.5059048629705332,23.900000000000002,0x0000,0x4056
28,1.4022950230000788,adis16470,-0.025,-0.0425,0.99625,-0.24516625,-0.416782625,9.769875062499999,-0.252,0.01200000000000001,0.156,-0.0043982297150257105,0.00020943951023931972,0.002722713633111154,-2.4938035122210125,1.4148768046581808,-0.001599211916014625,-2.4427553994518125,1.436178811969814,24.0,0x0000,0x4056
29,1.4523517679999713,adis16470,-0.02375,-0.043750000000000004,0.99625,-0.2329079375,-0.4290409375,9.769875062499999,-0.352,0.01200000000000001,-0.14400000000000002,-0.00614355896702004,0.00020943951023931972,-0.002513274122871835,-2.5114851705916936,1.4144544100171181,-0.008807361883995342,-2.514510245701381,1.3643237935691321,24.400000000000002,0x0000,0x4056
30,1.5024101480000809,adis16470,-0.025,-0.04625,0.9925,-0.24516625,-0.45355756249999996,9.733100125,0.14800000000000002,0.11200000000000002,-0.04400000000000001,0.0025830872929516083,0.0019547687622336494,-0.0007679448708775052,-2.5073555111944423,1.420486712598076,-0.011009923255997835,-2.668024361405546,1.441350066120706,24.3,0x0000,0x4056
31,1.5524667189999946,adis16470,-0.02375,-0.045,0.995,-0.2329079375,-0.44129925,9.757616749999999,-0.05199999999999999,0.11200000000000002,-0.24400000000000002,-0.0009075712110370513,0.0019547687622336494,-0.004258603374866165,-2.511549328315609,1.424890353074636,-0.02322376269198323,-2.589501847240921,1.365957462554402,24.0,0x0000,0x4056
32,1.6025282150001203,adis16470,-0.02125,-0.0425,0.99625,-0.2083913125,-0.416782625,9.769875062499999,0.24800000000000003,0.01200000000000001,-0.3440000000000001,0.004328416544945938,0.00020943951023931972,-0.006003932626860495,-2.498006553087613,1.4213977255549834,-0.04044484748398283,-2.4427553994518125,1.2208229368080072,24.400000000000002,0x0000,0x4056
33,1.652584489999981,adis16470,-0.02125,-0.04,0.9925,-0.2083913125,-0.392266,9.733100125,-0.05199999999999999,0.21200000000000005,0.156,-0.0009075712110370513,0.0037000980142279797,0.002722713633111154,-2.496755322597305,1.4278806084270297,-0.0326360166359864,-2.3079007913882768,1.2255538252535378,24.3,0x0000,0x4056
34,1.702641950000043,adis16470,-0.02625,-0.0425,1.0,-0.25742456249999995,-0.416782625,9.80665,-0.05199999999999999,0.01200000000000001,-0.04400000000000001,-0.0009075712110370513,0.00020943951023931972,-0.0007679448708775052,-2.4980432446124023,1.4299579341664688,-0.034838526131987256,-2.4336061007201217,1.502313359406973,23.900000000000002,0x0000,0x4056
35,1.7526977429999988,adis16470,-0.02625,-0.043750000000000004,1.00125,-0.25742456249999995,-0.4290409375,9.8189083125,-0.05199999999999999,-0.188,0.055999999999999994,-0.0009075712110370513,-0.0032812189937493396,0.0009773843811168245,-2.5006726097579315,1.4221437305133493,-0.032035402731979065,-2.501969387188487,1.5003615508118473,24.200000000000003,0x0000,0x4056
36,1.8027585360000558,adis16470,-0.025,-0.04,0.995,-0.24516625,-0.392266,9.757616749999999,0.14800000000000002,0.01200000000000001,0.156,0.0025830872929516083,0.00020943951023931972,0.002722713633111154,-2.48944043086406,1.4230521467356538,-0.02422583821597347,-2.3021082924366265,1.4381284907605576,24.3,0x0000,0x4056
37,1.852814995000017,adis16470,-0.0275,-0.04125,0.99875,-0.269682875,-0.4045243125,9.7943916875,-0.152,-0.088,0.055999999999999994,-0.0026529004630313807,-0.00153588974175501,0.0009773843811168245,-2.494409280250034,1.4217915542141737,-0.021422694095980677,-2.3650647322036913,1.575864617901093,24.1,0x0000,0x4056
38,1.9028762699999788,adis16470,-0.02375,-0.03875,0.9975,-0.2329079375,-0.38000768749999997,9.782133375,-0.152,0.01200000000000001,0.256,-0.0026529004630313807,0.00020943951023931972,0.004468042885105484,-2.496471350888844,1.4212024410526956,-0.00860703636797827,-2.2246572701664533,1.362899932296251,24.1,0x0000,0x4056
39,1.9529318780000722,adis16470,-0.0225,-0.04625,0.99875,-0.220649625,-0.45355756249999996,9.7943916875,-0.252,0.01200000000000001,0.256,-0.0043982297150257105,0.00020943951023931972,0.004468042885105484,-2.511930674181148,1.419150427884836,0.0042071708640551,-2.6513522385464277,1.2891691504236251,24.200000000000003,0x0000,0x4056
40,2.002991967000071,adis16470,-0.02,-0.0425,0.99625,-0.196133,-0.416782625,9.769875062499999,0.24800000000000003,0.21200000000000005,0.156,0.004328416544945938,0.0037000980142279797,0.002722713633111154,-2.4983803755708918,1.4241486585969418,0.012016666116048312,-2.4427553994518125,1.149029677094578,24.200000000000003,0x0000,0x4056
41,2.0530514820000008,adis16470,-0.0275,-0.0425,0.99375,-0.269682875,-0.416782625,9.7453584375,0.048000000000000015,-0.088,0.055999999999999994,0.0008377580409572784,-0.00153588974175501,0.0009773843811168245,-2.495035830365592,1.423022390467227,0.014820002036050012,-2.448893223945978,1.5836921179513255,24.3,0x0000,0x4056
42,2.103112923000026,adis16470,-0.0275,-0.0475,1.0,-0.269682875,-0.465815875,9.80665,-0.05199999999999999,0.01200000000000001,-0.04400000000000001,-0.0009075712110370513,0.00020943951023931972,-0.0007679448708775052,-2.5020763474432397,1.4266199387937617,0.012617304308058904,-2.719505461272505,1.573463755338082,24.1,0x0000,0x4056
43,2.1531714010000087,adis16470,-0.025,-0.04125,0.995,-0.24516625,-0.4045243125,9.757616749999999,0.14800000000000002,0.21200000000000005,-0.04400000000000001,0.0025830872929516083,0.0037000980142279797,-0.0007679448708775052,-2.4922537092445696,1.4372487753843703,0.010414733740053618,-2.373968113854626,1.43805488058695,24.3,0x0000,0x4056
44,2.2032376009999552,adis16470,-0.025,-0.045,0.99625,-0.24516625,-0.44129925,9.769875062499999,-0.05199999999999999,0.01200000000000001,-0.14400000000000002,-0.0009075712110370513,0.00020943951023931972,-0.002513274122871835,-2.4966851573556186,1.437812997979237,0.003205187548039231,-2.586257200232757,1.436020924843635,24.200000000000003,0x0000,0x4056
45,2.2532938379999905,adis16470,-0.025,-0.043750000000000004,0.9975,-0.24516625,-0.4290409375,9.782133375,0.048000000000000015,0.01200000000000001,-0.14400000000000002,0.0008377580409572784,0.00020943951023931972,-0.002513274122871835,-2.4946240933085773,1.4383315060312585,-0.004002851971930813,-2.511363267163078,1.4343055725404372,23.900000000000002,0x0000,0x4056
46,2.303351872000121,adis16470,-0.025,-0.0425,0.99875,-0.24516625,-0.416782625,9.7943916875,-0.05199999999999999,0.11200000000000002,0.356,-0.0009075712110370513,0.0019547687622336494,0.006213372137099813,-2.496015528134697,1.44371107102992,0.013817768616128871,-2.436648246810131,1.4325918745394013,23.8,0x0000,0x4056
47,2.3534104430000298,adis16470,-0.02625,-0.043750000000000004,0.99625,-0.25742456249999995,-0.4290409375,9.769875062499999,-0.152,0.01200000000000001,0.055999999999999994,-0.0026529004630313807,0.00020943951023931972,0.0009773843811168245,-2.5038421939956303,1.445583015647476,0.01662106617612879,-2.514510245701381,1.5078736775277222,24.200000000000003,0x0000,0x4056
48,2.403469366000081,adis16470,-0.02375,-0.04,0.99375,-0.2329079375,-0.392266,9.7453584375,-0.152,0.01200000000000001,0.055999999999999994,-0.0026529004630313807,0.00020943951023931972,0.0009773843811168245,-2.5073221453802574,1.444619351500149,0.019424365864118935,-2.305000904724289,1.3679651615572295,24.3,0x0000,0x4056
49,2.453526140000122,adis16470,-0.02125,-0.04625,0.9975,-0.2083913125,-0.45355756249999996,9.782133375,0.048000000000000015,-0.188,0.055999999999999994,0.0008377580409572784,-0.0032812189937493396,0.0009773843811168245,-2.507914443709254,1.430886409820602,0.022227530704121798,-2.6546699851102225,1.2190928837032613,24.3,0x0000,0x4056
50,2.5035823270000037,adis16470,-0.0225,-0.0425,0.9975,-0.220649625,-0.416782625,9.782133375,-0.152,0.11200000000000002,-0.04400000000000001,-0.0026529004630313807,0.0019547687622336494,-0.0007679448708775052,-2.514006467986611,1.4335827571680224,0.02002506336011536,-2.4396980035280196,1.2909960321028293,24.6,0x0000,0x4056
51,2.5536395200001607,adis16470,-0.02625,-0.043750000000000004,0.995,-0.25742456249999995,-0.4290409375,9.757616749999999,0.14800000000000002,0.01200000000000001,0.055999999999999994,0.0025830872929516083,0.00020943951023931972,0.0009773843811168245,-2.506819318841408,1.4356950460634594,0.022828276528116455,-2.5176651159825814,1.5097634636758739,24.1,0x0000,0x4056
52,2.6036966210001538,adis16470,-0.02375,-0.04,0.99625,-0.2329079375,-0.392266,9.769875062499999,0.048000000000000015,0.21200000000000005,0.45599999999999996,0.0008377580409572784,0.0037000980142279797,0.007958701389094143,-2.500312702390398,1.4446718039733608,0.045654339664055424,-2.299222927202569,1.3645392050319205,24.3,0x0000,0x4056
53,2.653752721000046,adis16470,-0.025,-0.043750000000000004,1.0,-0.24516625,-0.4290409375,9.80665,-0.05199999999999999,-0.188,0.055999999999999994,-0.0009075712110370513,-0.0032812189937493396,0.0009773843811168245,-2.5029591617406193,1.4351706053002524,0.04845747818405651,-2.5050928672413995,1.4307281568581158,24.200000000000003,0x0000,0x4056
54,2.703808618000039,adis16470,-0.02375,-0.04,0.995,-0.2329079375,-0.392266,9.757616749999999,0.048000000000000015,0.01200000000000001,-0.04400000000000001,0.0008377580409572784,0.00020943951023931972,-0.0007679448708775052,-2.496587526249258,1.4343808484754008,0.046255029276055196,-2.3021082924366265,1.366250037741653,24.1,0x0000,0x4056
55,2.753864700000122,adis16470,-0.02625,-0.0425,0.99875,-0.25742456249999995,-0.416782625,9.7943916875,0.048000000000000015,0.11200000000000002,-0.14400000000000002,0.0008377580409572784,0.0019547687622336494,-0.002513274122871835,-2.4930340982355146,1.4412711840295171,0.0390469402200524,-2.436648246810131,1.5041893432691158,24.1,0x0000,0x4056
56,2.803920504999951,adis16470,-0.02875,-0.0425,0.99875,-0.2819411875,-0.416782625,9.7943916875,-0.152,0.01200000000000001,-0.14400000000000002,-0.0026529004630313807,0.00020943951023931972,-0.002513274122871835,-2.499362677385227,1.4459818145570884,0.0318389202840717,-2.436648246810131,1.6473699623361524,24.1,0x0000,0x4056
57,2.853978309000013,adis16470,-0.025,-0.043750000000000004,0.995,-0.24516625,-0.4290409375,9.757616749999999,-0.152,0.11200000000000002,-0.24400000000000002,-0.0026529004630313807,0.0019547687622336494,-0.004258603374866165,-2.507185452382939,1.4513146261567764,0.019624626520064324,-2.5176651159825814,1.4379009020133349,24.3,0x0000,0x4056
58,2.9040377240000907,adis16470,-0.02125,-0.045,1.0,-0.2083913125,-0.44129925,9.80665,-0.05199999999999999,0.01200000000000001,0.055999999999999994,-0.0009075712110370513,0.00020943951023931972,0.0009773843811168245,-2.5111241917276157,1.447199464050513,0.022427936176063652,-2.5765718302688305,1.2161217694556146,24.1,0x0000,0x4056
59,2.954095380000126,adis16470,-0.025,-0.04,0.99375,-0.24516625,-0.392266,9.7453584375,0.048000000000000015,0.01200000000000001,0.055999999999999994,0.0008377580409572784,0.00020943951023931972,0.0009773843811168245,-2.5046470121088245,1.4476428287039034,0.02523116698406919,-2.305000904724289,1.4399337732359763,24.3,0x0000,0x4056
60,3.0041521850000663,adis16470,-0.0275,-0.04,0.995,-0.269682875,-0.392266,9.757616749999999,-0.152,0.01200000000000001,-0.04400000000000001,-0.0026529004630313807,0.00020943951023931972,-0.0007679448708775052,-2.5080526855349023,1.4509160708432018,0.023028671656068568,-2.3021082924366265,1.5818715890128172,24.200000000000003,0x0000,0x4056
61,3.0542085439999482,adis16470,-0.025,-0.0425,0.9975,-0.24516625,-0.416782625,9.782133375,-0.05199999999999999,-0.088,-0.14400000000000002,-0.0009075712110370513,-0.00153588974175501,-0.002513274122871835,-2.5092364479479654,1.4462685781718256,0.015820601176065777,-2.4396980035280196,1.4343831033144696,24.400000000000002,0x0000,0x4056
62,3.1042664779999996,adis16470,-0.025,-0.03875,1.00125,-0.24516625,-0.38000768749999997,9.8189083125,0.14800000000000002,0.11200000000000002,0.256,0.0025830872929516083,0.0019547687622336494,0.004468042885105484,-2.4961179388471337,1.4514223923565892,0.0286355175280505,-2.2163335451899555,1.4292395181143318,23.900000000000002,0x0000,0x4056
63,3.1543233750001036,adis16470,-0.02125,-0.04125,0.9912500000000001,-0.2083913125,-0.4045243125,9.7208418125,-0.152,0.11200000000000002,0.055999999999999994,-0.0026529004630313807,0.0019547687622336494,0.0009773843811168245,-2.5013107834107284,1.4524288152870142,0.031438686120051886,-2.382938744290699,1.2270330168616959,23.8,0x0000,0x4056
64,3.204381753000007,adis16470,-0.02625,-0.043750000000000004,0.995,-0.25742456249999995,-0.4290409375,9.757616749999999,-0.152,0.01200000000000001,0.156,-0.0026529004630313807,0.00020943951023931972,0.002722713633111154,-2.509094615652729,1.4541641986961515,0.039247845036054954,-2.5176651159825814,1.5097634636758739,24.200000000000003,0x0000,0x4056
65,3.254438354000058,adis16470,-0.0225,-0.045,0.9925,-0.220649625,-0.44129925,9.733100125,-0.05199999999999999,0.11200000000000002,-0.04400000000000001,-0.0009075712110370513,0.0019547687622336494,-0.0007679448708775052,-2.5133839038703356,1.456521932156334,0.03704536845205619,-2.596015609805137,1.2973419741374346,24.1,0x0000,0x4056
66,3.304494658000067,adis16470,-0.025,-0.0425,0.9975,-0.24516625,-0.416782625,9.782133375,0.14800000000000002,0.01200000000000001,-0.04400000000000001,0.0025830872929516083,0.00020943951023931972,-0.0007679448708775052,-2.5046500114091077,1.4566678183730952,0.034842888612061855,-2.4396980035280196,1.4343831033144696,24.1,0x0000,0x4056
67,3.3545546660000127,adis16470,-0.02875,-0.043750000000000004,0.9975,-0.2819411875,-0.4290409375,9.782133375,0.14800000000000002,0.11200000000000002,0.156,0.0025830872929516083,0.0019547687622336494,0.002722713633111154,-2.497523540764973,1.4660158791981597,0.04265228449207733,-2.511363267163078,1.6493403173857675,24.1,0x0000,0x4056
68,3.4046111919999476,adis16470,-0.025,-0.03875,0.99625,-0.24516625,-0.38000768749999997,9.769875062499999,-0.45199999999999996,0.01200000000000001,0.156,-0.00788888821901437,0.00020943951023931972,0.002722713633111154,-2.5142948925757445,1.4660121991388406,0.05046105637209437,-2.227445749261137,1.4363988129921408,23.900000000000002,0x0000,0x4056
