sample,time_s,sensor,accel_x_g,accel_y_g,accel_z_g,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_x_radps,gyro_y_radps,gyro_z_radps,roll_deg,pitch_deg,yaw_deg,accel_roll_deg,accel_pitch_deg,temp_c,diag_stat,prod_id
10,5.0015157039997575,adis16470,-0.0375,-0.02125,0.98875,-0.367749375,-0.2083913125,9.6963251875,-3.329,0.32099999999999984,1.8470000000000004,-0.058102010798891233,0.005602506898901795,0.032236231284335275,-9.781586173434187,2.231309927992145,5.986105644691463,-1.2311988956420303,2.171496423628914,24.3,0x0000,0x4056
11,5.501599095000074,adis16470,-0.04625,0.02625,0.99875,-0.45355756249999996,0.25742456249999995,9.7943916875,2.1710000000000003,0.4209999999999999,0.24700000000000044,0.0378910980607969,0.007347836150896125,0.004310963252426002,-8.491874018886174,2.4460172899081805,6.109626475683432,1.5055499746360614,2.6504382564525573,24.5,0x0000,0x4056
12,6.0016902819997995,adis16470,-0.0225,0.02,0.99375,-0.220649625,0.196133,9.7453584375,2.3710000000000004,0.22099999999999986,0.8470000000000005,0.041381756564785564,0.003857177646907466,0.014782938764391981,-7.1369725215350925,2.5313425304139403,6.533204730860585,1.1529669546579209,1.2967788130552345,24.5,0x0000,0x4056
13,6.5017746549997355,adis16470,-0.02375,0.0275,0.99375,-0.2329079375,0.269682875,9.7453584375,-1.629,0.4209999999999999,1.5470000000000006,-0.028431413514987628,0.007347836150896125,0.02700024352835229,-7.760872647941799,2.7144108616046725,7.306832991083518,1.5851390374151488,1.3685487601904365,24.6,0x0000,0x4056
14,7.001870120000149,adis16470,-0.025,-0.00125,0.99875,-0.24516625,-0.0122583125,9.7943916875,-2.029,-0.07900000000000018,1.1470000000000005,-0.035412730522964946,-0.0013788101090755234,0.020018926520374968,-8.601488434464251,2.6500830170006693,7.880442044402483,-0.0717093236505815,1.4338866744713905,24.200000000000003,0x0000,0x4056
15,7.501971973999844,adis16470,-0.03375,-0.01625,0.9975,-0.3309744375,-0.1593580625,9.782133375,-2.4290000000000003,0.4209999999999999,1.0470000000000006,-0.042394047530942267,0.007347836150896125,0.01827359726838064,-9.638576913088283,2.842164975571257,8.404048529537386,-0.9333073348720025,1.937582873087001,24.400000000000002,0x0000,0x4056
16,8.002067901999908,adis16470,-0.0225,-0.03625,0.9925,-0.220649625,-0.35549106249999995,9.733100125,1.5710000000000002,0.4209999999999999,1.0470000000000006,0.02741912254883092,0.007347836150896125,0.01827359726838064,-8.717702742862084,3.0176073556200786,8.92764875361232,-2.091737216548614,1.2978092669886312,24.6,0x0000,0x4056
17,8.50215503399977,adis16470,-0.0675,0.0275,0.9975,-0.661948875,0.269682875,9.782133375,0.8710000000000002,0.020999999999999852,1.2470000000000006,0.015201817784870614,0.0003665191429188066,0.0217642557723693,-8.08490078237615,3.044942806097046,9.5512572226604,1.5791828912958885,3.8697903729323673,24.6,0x0000,0x4056
18,9.002226740999959,adis16470,-0.01875,-0.00875,1.00125,-0.1838746875,-0.08580818750000001,9.8189083125,2.3710000000000004,0.32099999999999984,1.1470000000000005,0.041381756564785564,0.005602506898901795,0.020018926520374968,-6.771258460841055,3.1628125011088057,10.124840298723203,-0.5006994343924603,1.0727883209467342,24.700000000000003,0x0000,0x4056
19,9.502310817999842,adis16470,-0.025,0.00875,0.99875,-0.24516625,0.08580818750000001,9.7943916875,2.2710000000000004,0.22099999999999986,1.0470000000000006,0.03963642731279123,0.003857177646907466,0.01827359726838064,-5.512817160108901,3.236541112261644,10.648428307449292,0.5019526855752704,1.433832794667789,24.6,0x0000,0x4056
20,10.002411560999917,adis16470,-0.02,0.0075,0.995,-0.196133,0.07354987499999999,9.757616749999999,-0.4289999999999998,0.12099999999999986,1.0470000000000006,-0.00748746249105567,0.0021118483949131364,0.01827359726838064,-5.604176465443312,3.2541421532344903,11.172035491980415,0.4318695560060455,1.1514861913862773,24.400000000000002,0x0000,0x4056
21,10.502485638000053,adis16470,-0.02875,0.01,0.99375,-0.2819411875,0.0980665,9.7453584375,-0.22899999999999981,0.4209999999999999,0.9470000000000005,-0.003996803987067012,0.007347836150896125,0.01652826801638631,-5.592787456105719,3.4285188957898045,11.645600294243263,0.5765418432435272,1.6570676591625242,24.6,0x0000,0x4056
22,11.002563585999724,adis16470,-0.03,-0.0975,0.99625,-0.29419949999999995,-0.9561483749999999,9.769875062499999,-17.229,0.22099999999999986,1.3470000000000004,-0.300702776826103,0.003857177646907466,0.023509585024363625,-14.036245688337086,3.5025878727665067,12.319205015411276,-5.589565950242295,1.7166258548488365,24.5,0x0000,0x4056
23,11.50264007099986,adis16470,-0.0325,-0.21,0.975,-0.318716125,-2.0593964999999996,9.561483749999999,-17.329,0.12099999999999986,0.047000000000000486,-0.30244810607809736,0.0021118483949131364,0.0008203047484373433,-22.49113667745338,3.5291629069958335,12.34270863281328,-12.15494169722223,1.8663832528185302,24.400000000000002,0x0000,0x4056
