sample,time_s,sensor,accel_x_g,accel_y_g,accel_z_g,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_x_radps,gyro_y_radps,gyro_z_radps,roll_deg,pitch_deg,yaw_deg,accel_roll_deg,accel_pitch_deg,temp_c,diag_stat,prod_id
0,0.0002936030000455503,adis16470,-0.03125,0.06,0.9975,-0.3064578125,0.5883989999999999,9.782133375,-6.171,0.6280000000000001,1.061,-0.10770426814057008,0.010960667702524391,0.018517943363659837,3.442215285897377,1.791158444496849,0.0,3.442215285897377,1.791158444496849,24.3,0x0000,0x4056
1,0.5003634879999481,adis16470,-0.05375,0.12125,0.9925,-0.5271074375,1.1890563125,9.733100125,0.42900000000000027,0.028000000000000008,-0.8390000000000002,0.007487462491055678,0.0004886921905584124,-0.014643312424232429,3.722913978346118,1.830598491674366,-0.4195619895152914,6.965096771742133,3.0770594331522294,24.400000000000002,0x0000,0x4056
2,1.000424594999913,adis16470,-0.015,0.0675,0.9975,-0.14709974999999997,0.661948875,9.782133375,-3.071,0.228,0.06099999999999981,-0.05359906132874586,0.003979350694547071,0.0010646508437165377,2.220923969294554,1.9229101148742425,-0.3890586076143001,3.87125623198563,0.8595602648177681,24.1,0x0000,0x4056
3,1.5004923329997837,adis16470,-0.0225,0.07125000000000001,0.995,-0.220649625,0.6987238125,9.757616749999999,-1.471,0.128,0.1609999999999998,-0.02567379329683659,0.002234021442552742,0.0028099800957108673,1.5375319021150808,1.973022760967292,-0.3085473797962852,4.095847255629583,1.2921050227901356,24.3,0x0000,0x4056
4,2.000553774999844,adis16470,-0.01375,0.085,0.99375,-0.1348414375,0.83356525,9.7453584375,-2.471,0.32800000000000007,0.26099999999999984,-0.04312708581677988,0.005724679946541402,0.0045553093477051975,0.3936257391079492,2.1100980329102037,-0.1780319716612724,4.888871650529474,0.7898375475920999,24.3,0x0000,0x4056
5,2.5006161249998513,adis16470,-0.01875,0.08125,0.985,-0.1838746875,0.7967903125,9.659550249999999,-2.171,-0.17200000000000001,0.06099999999999981,-0.03789109806079689,-0.003001966313430247,0.0010646508437165377,-0.5838612620809733,2.005342092154548,-0.14752811633929463,4.715499045181243,1.0868336615803826,24.400000000000002,0x0000,0x4056
6,3.0006776049999644,adis16470,0.015,0.0475,0.98875,0.14709974999999997,0.465815875,9.6963251875,-0.571,0.42800000000000005,0.26099999999999984,-0.009965830028887622,0.007470009198535731,0.0045553093477051975,-0.7969997509828856,2.1576175798782606,-0.017012384303265238,2.750400755030571,-0.8681476299341919,24.3,0x0000,0x4056
7,3.500729197000055,adis16470,-0.02375,0.07125000000000001,0.9912500000000001,-0.2329079375,0.6987238125,9.7208418125,-1.271,0.228,-0.4390000000000002,-0.022183134792847926,0.003979350694547071,-0.007661995416255111,-1.3216893169658213,2.2535768192804513,-0.2365354151212588,4.111289230767395,1.3689934445239527,24.3,0x0000,0x4056
8,4.000774269999965,adis16470,-0.01375,0.05625,0.99875,-0.1348414375,0.5516240625,9.7943916875,-2.171,0.028000000000000008,-0.1390000000000002,-0.03789109806079689,0.0004886921905584124,-0.0024260076602721217,-2.2946684322154227,2.2379765913522145,-0.30604150526726404,3.223515810064036,0.787505310060544,23.900000000000002,0x0000,0x4056
9,4.500834084999951,adis16470,-0.015,0.045,0.995,-0.14709974999999997,0.44129925,9.757616749999999,-1.871,0.228,0.4609999999999998,-0.032655110304813904,0.003979350694547071,0.008045967851693855,-3.1138873168989147,2.322206907887255,-0.07551327316630466,2.589501847240921,0.8628082336532434,24.400000000000002,0x0000,0x4056
10,5.000893400000223,adis16470,-0.025,0.07,1.00125,-0.24516625,0.6864655000000001,9.8189083125,4.629,0.228,-0.2390000000000002,0.0807912910748175,0.003979350694547071,-0.004171336912266451,-0.7031507216085304,2.416032379084753,-0.19502723698033422,3.9991902038463394,1.4268277324887586,23.900000000000002,0x0000,0x4056
11,5.500966344000062,adis16470,-0.02125,0.045,1.00375,-0.2083913125,0.44129925,9.843424937499998,-6.371,0.028000000000000008,-0.039000000000000194,-0.11119492664455874,0.0004886921905584124,-0.0006806784082777919,-3.7600121215367888,2.405665589587915,-0.21453019520833466,2.5669586834893754,1.211588835298844,24.3,0x0000,0x4056
12,6.001026919000196,adis16470,-0.01625,0.0525,0.9975,-0.1593580625,0.5148491249999999,9.782133375,1.129,0.42800000000000005,-1.3390000000000002,0.019704767255015982,0.007470009198535731,-0.023369958684204075,-3.07128152626494,2.585937119929471,-0.8841083780794148,3.01278750418334,0.9320175725564775,24.3,0x0000,0x4056
13,6.501093569000204,adis16470,-0.0125,0.043750000000000004,0.99625,-0.122583125,0.4290409375,9.769875062499999,-2.271,0.228,-0.039000000000000194,-0.039636427312791225,0.003979350694547071,-0.0006806784082777919,-4.072507239469563,2.6603168582407286,-0.9036110337454049,2.514510245701381,0.7181632893272164,24.3,0x0000,0x4056
14,7.001153052000063,adis16470,-0.01625,0.0275,1.0025,-0.1593580625,0.269682875,9.831166624999998,-2.571,-0.17200000000000001,0.06099999999999981,-0.044872415068774214,-0.003001966313430247,0.0010646508437165377,-5.219566743169539,2.5413868452293342,-0.8731075023943852,1.57131062586149,0.9283041130217378,24.1,0x0000,0x4056
15,7.501217257999997,adis16470,-0.02625,0.025,0.9975,-0.25742456249999995,0.24516625,9.782133375,-5.271000000000001,0.228,0.1609999999999998,-0.09199630487262113,0.003979350694547071,0.0028099800957108673,-7.669587978624311,2.6324329081687536,-0.7925970222603704,1.435683897341741,1.5069627620312915,24.3,0x0000,0x4056
16,8.001277353000205,adis16470,-0.02625,0.02,0.98875,-0.25742456249999995,0.196133,9.6963251875,-2.171,0.32800000000000007,-0.1390000000000002,-0.03789109806079689,0.005724679946541402,-0.0024260076602721217,-8.556935796311166,2.77093238558135,-0.8621052210363259,1.1587957959348971,1.5204587879557228,24.200000000000003,0x0000,0x4056
17,8.501340263000202,adis16470,-0.015,-0.00125,0.99875,-0.14709974999999997,-0.0122583125,9.7943916875,-4.571,0.228,0.7609999999999999,-0.0797790001086608,0.003979350694547071,0.013281955607676846,-10.627306065116596,2.844456882874396,-0.48155683893915924,-0.0717093236505815,0.8604469679872003,24.1,0x0000,0x4056
