sample,time_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg_zeroed,pitch_deg_zeroed,yaw_deg_zeroed
175,7.0401,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01190186,-0.00073242,0.50268555,0.86437988,0.0338,-0.0138,1.6436
176,7.0801,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01190186,-0.00073242,0.50268555,0.86437988,0.0338,-0.0138,1.6436
177,7.1201,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01190186,-0.00073242,0.50262451,0.86444092,0.0337,-0.0138,1.6362
178,7.1601,0.125000,0.195312,9.953125,0.003906,0.001953,0.000000,0.01196289,-0.00073242,0.50262451,0.86444092,0.0398,-0.0173,1.6363
179,7.2001,0.164062,0.195312,9.953125,-0.003906,0.000000,0.000000,0.01196289,-0.00073242,0.50262451,0.86444092,0.0398,-0.0173,1.6363
180,7.2401,0.125000,0.195312,9.914062,0.001953,-0.003906,0.000000,0.01190186,-0.00073242,0.50262451,0.86444092,0.0337,-0.0138,1.6362
181,7.2801,0.125000,0.195312,9.914062,0.001953,-0.003906,0.000000,0.01196289,-0.00073242,0.50262451,0.86444092,0.0398,-0.0173,1.6363
182,7.3201,0.125000,0.195312,9.953125,0.001953,-0.001953,0.000000,0.01196289,-0.00073242,0.50256348,0.86444092,0.0397,-0.0174,1.6272
183,7.3601,0.125000,0.195312,9.953125,0.001953,0.000000,0.000000,0.01196289,-0.00079346,0.50256348,0.86444092,0.0362,-0.0235,1.6272
184,7.4001,0.125000,0.195312,9.953125,-0.001953,0.000000,0.001953,0.01196289,-0.00079346,0.50256348,0.86444092,0.0362,-0.0235,1.6272
185,7.4401,0.125000,0.195312,9.953125,-0.001953,-0.001953,0.000000,0.01190186,-0.00079346,0.50256348,0.86444092,0.0301,-0.0200,1.6272
186,7.4801,0.164062,0.195312,9.914062,-0.001953,-0.001953,0.000000,0.01190186,-0.00079346,0.50256348,0.86444092,0.0301,-0.0200,1.6272
187,7.5201,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01190186,-0.00079346,0.50250244,0.86450195,0.0301,-0.0200,1.6198
188,7.5601,0.164062,0.195312,9.953125,-0.001953,0.000000,-0.001953,0.01190186,-0.00079346,0.50250244,0.86450195,0.0301,-0.0200,1.6198
189,7.6001,0.164062,0.195312,9.914062,-0.001953,0.001953,0.000000,0.01190186,-0.00079346,0.50250244,0.86450195,0.0301,-0.0200,1.6198
190,7.6401,0.164062,0.195312,9.953125,-0.001953,-0.001953,0.001953,0.01184082,-0.00085449,0.50244141,0.86456299,0.0205,-0.0226,1.6125
191,7.6801,0.164062,0.195312,9.953125,-0.001953,-0.001953,0.001953,0.01190186,-0.00079346,0.50238037,0.86456299,0.0300,-0.0202,1.6034
192,7.7201,0.125000,0.195312,9.953125,0.001953,0.000000,0.001953,0.01196289,-0.00079346,0.50231934,0.86456299,0.0360,-0.0238,1.5943
193,7.7601,0.125000,0.195312,9.953125,-0.003906,0.001953,0.000000,0.01190186,-0.00085449,0.50231934,0.86462402,0.0264,-0.0263,1.5961
194,7.8001,0.125000,0.195312,9.953125,0.003906,0.001953,0.001953,0.01190186,-0.00085449,0.50231934,0.86462402,0.0264,-0.0263,1.5961
195,7.8401,0.125000,0.195312,9.953125,-0.003906,0.000000,0.000000,0.01190186,-0.00079346,0.50225830,0.86462402,0.0299,-0.0204,1.5869
196,7.8801,0.164062,0.195312,9.953125,-0.003906,0.000000,0.000000,0.01190186,-0.00079346,0.50225830,0.86462402,0.0299,-0.0204,1.5869
197,7.9201,0.125000,0.195312,9.914062,0.001953,0.000000,0.000000,0.01190186,-0.00079346,0.50219727,0.86468506,0.0298,-0.0204,1.5795
198,7.9601,0.164062,0.195312,9.953125,0.001953,0.001953,0.000000,0.01190186,-0.00073242,0.50213623,0.86468506,0.0333,-0.0145,1.5704
199,8.0001,0.125000,0.195312,9.953125,-0.003906,0.001953,0.000000,0.01190186,-0.00073242,0.50213623,0.86468506,0.0333,-0.0145,1.5704
200,8.0401,0.125000,0.195312,9.914062,-0.001953,-0.001953,0.001953,0.01184082,-0.00079346,0.50213623,0.86468506,0.0237,-0.0170,1.5704
201,8.0801,0.125000,0.195312,9.953125,-0.001953,-0.001953,0.001953,0.01184082,-0.00085449,0.50207520,0.86474609,0.0202,-0.0231,1.5631
202,8.1201,0.125000,0.195312,9.953125,-0.001953,0.000000,-0.001953,0.01177979,-0.00085449,0.50207520,0.86474609,0.0141,-0.0196,1.5630
203,8.1601,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50201416,0.86474609,0.0140,-0.0197,1.5539
204,8.2001,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50201416,0.86474609,0.0140,-0.0197,1.5539
205,8.2401,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50201416,0.86480713,0.0141,-0.0196,1.5557
206,8.2801,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50195312,0.86480713,0.0140,-0.0198,1.5466
207,8.3201,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50195312,0.86480713,0.0140,-0.0198,1.5466
208,8.3601,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50195312,0.86480713,0.0140,-0.0198,1.5466
209,8.4001,0.164062,0.195312,9.914062,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50195312,0.86480713,0.0140,-0.0198,1.5466
210,8.4401,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50189209,0.86486816,0.0140,-0.0198,1.5392
211,8.4801,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50189209,0.86486816,0.0140,-0.0198,1.5392
212,8.5201,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50183105,0.86486816,0.0139,-0.0199,1.5301
213,8.5601,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50183105,0.86492920,0.0140,-0.0199,1.5319
214,8.6001,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01177979,-0.00085449,0.50183105,0.86492920,0.0140,-0.0199,1.5319
215,8.6401,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50177002,0.86492920,0.0199,-0.0235,1.5229
216,8.6801,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50170898,0.86492920,0.0199,-0.0236,1.5138
217,8.7201,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50170898,0.86499023,0.0199,-0.0235,1.5155
218,8.7601,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50164795,0.86499023,0.0198,-0.0236,1.5064
219,8.8001,0.125000,0.195312,9.914062,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50164795,0.86499023,0.0198,-0.0236,1.5064
220,8.8401,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50164795,0.86499023,0.0198,-0.0236,1.5064
221,8.8801,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50158691,0.86505127,0.0198,-0.0237,1.4990
222,8.9201,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50158691,0.86505127,0.0198,-0.0237,1.4990
223,8.9601,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50152588,0.86505127,0.0197,-0.0238,1.4900
224,9.0001,0.125000,0.195312,9.914062,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50152588,0.86505127,0.0197,-0.0238,1.4900
225,9.0401,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50152588,0.86505127,0.0197,-0.0238,1.4900
226,9.0801,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50152588,0.86505127,0.0197,-0.0238,1.4900
227,9.1201,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50152588,0.86505127,0.0197,-0.0238,1.4900
228,9.1601,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
229,9.2001,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
230,9.2401,0.125000,0.195312,9.914062,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
231,9.2801,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
232,9.3201,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
233,9.3601,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
234,9.4001,0.125000,0.195312,9.914062,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
235,9.4401,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
236,9.4801,0.164062,0.195312,9.914062,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
237,9.5201,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
238,9.5601,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
239,9.6001,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
240,9.6401,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
241,9.6801,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
242,9.7201,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
243,9.7601,0.125000,0.195312,9.914062,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
244,9.8001,0.125000,0.195312,9.914062,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
245,9.8401,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
246,9.8801,0.125000,0.195312,9.914062,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50146484,0.86511230,0.0197,-0.0239,1.4826
247,9.9201,0.164062,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50140381,0.86511230,0.0196,-0.0240,1.4735
248,9.9601,0.125000,0.195312,9.953125,0.000000,0.000000,0.000000,0.01184082,-0.00085449,0.50140381,0.86511230,0.0196,-0.0240,1.4735
249,10.0001,0.164062,0.234375,9.878906,-0.109375,0.167969,0.001953,0.01184082,-0.00085449,0.50140381,0.86511230,0.0196,-0.0240,1.4735
250,10.0401,0.164062,0.195312,9.953125,-0.031250,0.082031,0.001953,0.01123047,-0.00073242,0.50140381,0.86511230,-0.0339,0.0232,1.4727
251,10.0801,0.125000,0.195312,9.953125,-0.031250,0.082031,0.001953,0.01135254,-0.00085449,0.50140381,0.86517334,-0.0288,0.0041,1.4747
252,10.1203,0.125000,0.195312,9.953125,-0.013672,0.025391,0.000000,0.01141357,-0.00091553,0.50140381,0.86517334,-0.0262,-0.0054,1.4749
253,10.1601,0.125000,0.195312,9.914062,0.033203,0.031250,0.001953,0.01159668,-0.00097656,0.50134277,0.86517334,-0.0117,-0.0221,1.4661
254,10.2001,0.585938,-0.031250,9.914062,0.035156,-0.062500,-0.501953,0.01159668,-0.00097656,0.50134277,0.86517334,-0.0117,-0.0221,1.4661
255,10.2401,0.050781,-0.414062,9.953125,-0.181641,-0.160156,-0.720703,0.01300049,-0.00146484,0.49005127,0.87158203,0.0921,-0.1644,-0.0226
256,10.2801,0.085938,0.617188,9.878906,0.070312,0.021484,0.996094,0.01239014,-0.00732422,0.47772217,0.87841797,-0.2975,-0.7355,-1.6249
257,10.3201,1.238281,-0.378906,9.996094,0.070312,0.021484,0.996094,0.01275635,-0.00756836,0.50183105,0.86480713,-0.2754,-0.7415,1.5430
258,10.3601,0.699219,-0.300781,9.917969,0.173828,-0.078125,0.273438,0.01574707,-0.00646973,0.50994873,0.86004639,0.0838,-0.7950,2.6208
259,10.4001,0.242188,0.351562,9.953125,-0.015625,-0.037109,-0.121094,0.01544189,-0.00885010,0.51403809,0.85760498,-0.0866,-1.0062,3.1722
260,10.4401,-0.105469,0.503906,10.035156,-0.015625,-0.037109,-0.121094,0.01544189,-0.00885010,0.51403809,0.85760498,-0.0866,-1.0062,3.1722
261,10.4801,0.355469,0.773438,9.914062,-0.056641,0.013672,-0.416016,0.01562500,-0.00793457,0.49877930,0.86657715,-0.0114,-0.9467,1.1422
262,10.5201,1.312500,1.578125,9.917969,0.158203,0.070312,-1.613281,0.01696777,-0.00421143,0.46582031,0.88470459,0.3340,-0.6839,-3.1777
263,10.5601,-1.789062,-2.562500,9.917969,0.042969,0.482422,-2.363281,0.01361084,0.00604248,0.42169189,0.90661621,0.4863,0.5016,-8.8332
264,10.6001,-0.679688,0.656250,9.914062,0.082031,0.005859,-0.652344,0.01361084,0.00604248,0.42169189,0.90661621,0.4863,0.5016,-8.8332
265,10.6401,0.355469,0.160156,9.957031,0.054688,0.287109,-0.066406,0.01416016,0.01062012,0.40667725,0.91339111,0.7406,0.9428,-10.7236
266,10.6801,0.433594,-0.031250,9.953125,0.054688,0.287109,-0.066406,0.01361084,0.01562500,0.40411377,0.91448975,0.9109,1.4915,-11.0421
267,10.7201,-0.910156,0.464844,10.683594,0.123047,0.138672,0.173828,0.01293945,0.01971436,0.40679932,0.91320801,1.0373,1.9518,-10.7025
268,10.7601,0.890625,2.878906,10.757812,1.015625,1.156250,1.019531,0.03918457,0.04394531,0.43994141,0.89611816,5.0609,3.1227,-6.3383
269,10.8001,1.656250,0.847656,10.640625,1.326172,-1.322266,4.953125,0.03918457,0.04394531,0.43994141,0.89611816,5.0609,3.1227,-6.3383
270,10.8401,0.011719,2.992188,7.738281,1.917969,2.572266,-0.445312,0.12396240,0.04968262,0.52789307,0.83874512,14.0573,-1.9111,5.3359
271,10.8801,0.468750,0.617188,7.312500,1.917969,2.572266,-0.445312,0.11834717,0.12542725,0.52410889,0.83404541,18.2314,5.7184,6.3102
272,10.9201,-0.718750,2.187500,7.503906,-0.976562,0.349609,-1.148438,0.09753418,0.13708496,0.50915527,0.84405518,16.8010,8.3910,4.5272
273,10.9601,-0.562500,3.566406,8.726562,-0.900391,-1.619141,0.253906,0.10229492,0.11877441,0.50500488,0.84875488,16.0767,6.4227,3.5256
274,11.0001,2.347656,1.500000,11.066406,0.500000,-0.337891,0.892578,0.10229492,0.11877441,0.50500488,0.84875488,16.0767,6.4227,3.5256
275,11.0401,0.546875,0.582031,5.968750,-2.062500,-1.691406,-0.976562,0.12695312,0.09973145,0.50756836,0.84637451,17.3658,3.0698,3.5087
276,11.0801,0.394531,2.648438,17.277344,-2.062500,-1.691406,-0.976562,0.08850098,0.05694580,0.50250244,0.85815430,10.9735,1.2557,2.0237
277,11.1201,-0.488281,2.800781,10.800781,-0.177734,-1.078125,0.390625,0.08862305,0.04949951,0.49859619,0.86083984,10.5446,0.5595,1.4174
278,11.1601,0.164062,1.230469,9.609375,0.349609,-0.576172,-0.277344,0.08679199,0.04748535,0.48822021,0.86712646,10.2313,0.5759,0.0300
279,11.2001,0.546875,0.773438,8.921875,-1.958984,-0.097656,-1.314453,0.08679199,0.04748535,0.48822021,0.86712646,10.2313,0.5759,0.0300
280,11.2401,-0.910156,1.613281,9.996094,-0.675781,-0.019531,0.318359,0.05145264,0.02923584,0.46112061,0.88537598,5.6135,0.8862,-3.6896
281,11.2801,0.050781,0.886719,9.757812,-0.675781,-0.019531,0.318359,0.03436279,0.01782227,0.46343994,0.88525391,3.2719,0.6265,-3.4607
282,11.3201,-0.066406,2.457031,10.183594,-0.660156,-0.066406,-0.003906,0.02008057,0.01031494,0.45660400,0.88940430,1.4122,0.6255,-4.3710
283,11.3601,0.585938,0.773438,10.261719,0.232422,-0.019531,0.054688,0.02258301,0.01013184,0.46087646,0.88708496,1.6630,0.4733,-3.8192
284,11.4001,0.085938,0.425781,10.261719,-0.718750,0.216797,-0.054688,0.02258301,0.01013184,0.46087646,0.88708496,1.6630,0.4733,-3.8192
285,11.4401,1.082031,0.886719,10.414062,0.750000,-0.167969,-1.503906,0.01342773,0.00775146,0.45629883,0.88970947,0.5991,0.7121,-4.4187
286,11.4801,-1.101562,-0.914062,9.574219,0.750000,-0.167969,-1.503906,0.02136230,0.00878906,0.44281006,0.89630127,1.4473,0.4069,-6.1419
287,11.5201,-0.140625,1.421875,9.917969,0.080078,-0.050781,1.386719,0.02496338,0.00750732,0.47924805,0.87731934,1.7819,0.0680,-1.4321
288,11.5601,-0.179688,0.847656,9.878906,0.125000,0.111328,1.160156,0.02526855,0.01074219,0.50665283,0.86169434,2.0244,0.3484,2.1801
289,11.6001,-0.140625,-0.222656,11.410156,1.556641,0.675781,1.052734,0.02526855,0.01074219,0.50665283,0.86169434,2.0244,0.3484,2.1801
290,11.6401,-0.027344,1.308594,12.484375,1.710938,1.839844,1.308594,0.04016113,0.04174805,0.52630615,0.84832764,5.3797,2.4440,4.9698
291,11.6801,-0.945312,3.914062,10.601562,1.710938,1.839844,1.308594,0.05493164,0.09411621,0.54864502,0.82891846,10.2511,6.3703,8.7205
292,11.7201,-0.640625,3.953125,8.843750,3.892578,0.496094,0.617188,0.12524414,0.15106201,0.55194092,0.81042480,20.8564,7.0315,10.8632
293,11.7601,-0.257812,5.792969,4.937500,4.837891,-1.812500,-0.750000,0.23931885,0.18762207,0.51245117,0.80310059,34.2558,4.0655,7.3267
294,11.8001,0.777344,4.945312,9.609375,1.832031,-1.697266,-0.203125,0.29559326,0.19335938,0.48754883,0.79846191,40.2904,1.9765,4.5163
295,11.8401,1.082031,5.980469,10.800781,2.103516,-1.011719,0.304688,0.29559326,0.19335938,0.48754883,0.79846191,40.2904,1.9765,4.5163
296,11.8801,1.121094,6.328125,9.417969,2.103516,-1.011719,0.304688,0.35443115,0.18664551,0.47290039,0.78479004,46.0863,-1.6637,2.4087
297,11.9201,1.886719,6.250000,7.351562,1.433594,-3.425781,0.722656,0.41442871,0.13995361,0.45513916,0.77557373,50.1238,-8.5480,-2.1557
298,11.9601,1.273438,6.671875,5.933594,-0.123047,-1.744141,0.750000,0.44213867,0.08880615,0.44476318,0.77386475,50.9127,-14.2337,-5.9136
299,12.0001,3.957031,7.707031,5.128906,0.291016,-1.587891,1.824219,0.44213867,0.08880615,0.44476318,0.77386475,50.9127,-14.2337,-5.9136
300,12.0401,2.042969,8.773438,5.472656,1.105469,-0.710938,0.181641,0.47430420,0.03021240,0.44409180,0.75958252,52.4212,-21.5212,-8.8716
301,12.0801,1.582031,8.312500,4.054688,1.937500,-0.972656,-0.931641,0.49102783,0.03234863,0.44952393,0.74554443,54.5624,-22.6198,-8.4252
302,12.1201,2.769531,7.785156,4.207031,1.937500,-0.972656,-0.931641,0.53326416,0.05145264,0.42138672,0.73175049,61.3140,-21.5076,-11.8206
303,12.1601,3.074219,8.050781,4.015625,1.843750,-0.617188,-1.189453,0.57330322,0.07604980,0.38861084,0.71728516,68.0664,-19.2722,-15.0616
304,12.2001,3.074219,8.246094,3.519531,1.718750,-0.341797,0.365234,0.57330322,0.07604980,0.38861084,0.71728516,68.0664,-19.2722,-15.0616
305,12.2401,4.148438,8.929688,4.285156,0.740234,0.349609,-0.052734,0.60656738,0.08538818,0.37976074,0.69317627,73.2355,-19.6528,-16.1416
306,12.2801,2.617188,9.277344,3.406250,1.039062,0.550781,0.494141,0.61669922,0.09667969,0.38623047,0.67907715,75.0488,-19.7929,-14.9444
307,12.3201,2.117188,9.351562,2.906250,1.039062,0.550781,0.494141,0.62823486,0.10845947,0.39935303,0.65881348,77.0900,-20.5956,-13.0229
308,12.3601,2.234375,8.707031,2.292969,1.232422,0.396484,0.738281,0.64562988,0.11657715,0.41394043,0.63104248,79.9721,-22.3189,-11.3171
309,12.4001,4.109375,7.628906,2.445312,1.283203,0.876953,2.148438,0.66223145,0.11682129,0.45166016,0.58636475,82.4525,-26.9140,-7.6208
310,12.4401,5.414062,10.234375,2.140625,2.500000,1.810547,-1.003906,0.66223145,0.11682129,0.45166016,0.58636475,82.4525,-26.9140,-7.6208
311,12.4801,3.152344,10.273438,-0.464844,2.552734,2.453125,-3.328125,0.67480469,0.17907715,0.46246338,0.54656982,87.1301,-24.7047,-2.3928
312,12.5201,2.386719,9.011719,-0.769531,2.552734,2.453125,-3.328125,0.66412354,0.29681396,0.44476318,0.52252197,92.3828,-15.4876,5.0916
313,12.5601,3.382812,7.742188,0.453125,2.033203,3.261719,-2.816406,0.63293457,0.40295410,0.44061279,0.49285889,96.4100,-8.2686,14.5212
314,12.6001,2.500000,9.472656,-0.195312,0.777344,2.287109,-2.031250,0.59405518,0.47137451,0.44488525,0.47637939,97.8907,-3.4753,22.1147
315,12.6401,0.890625,8.968750,-1.117188,-0.277344,1.906250,-2.177734,0.59405518,0.47137451,0.44488525,0.47637939,97.8907,-3.4753,22.1147
316,12.6801,0.394531,9.234375,-1.117188,-1.300781,1.964844,-1.992188,0.54199219,0.52856445,0.44415283,0.47924805,97.7664,2.6058,28.5836
317,12.7201,-0.179688,8.507812,-1.996094,-1.300781,1.964844,-1.992188,0.48077393,0.56231689,0.45941162,0.49151611,94.9385,7.5976,34.3639
318,12.7601,-0.753906,8.707031,-2.570312,-0.914062,0.890625,-1.699219,0.43157959,0.58459473,0.46923828,0.50183105,92.8210,11.7260,38.4342
319,12.8001,-0.332031,9.011719,-2.417969,-1.839844,1.304688,-1.656250,0.37084961,0.59771729,0.48529053,0.51934814,89.0170,16.4070,42.2652
320,12.8401,-2.171875,10.460938,-1.996094,-0.300781,-1.195312,-0.703125,0.37084961,0.59771729,0.48529053,0.51934814,89.0170,16.4070,42.2652
321,12.8801,-2.707031,9.085938,0.378906,-2.539062,-1.292969,-0.089844,0.36199951,0.58276367,0.48059082,0.54626465,86.0565,18.0481,39.6333
322,12.9201,-1.980469,9.855469,1.296875,-2.539062,-1.292969,-0.089844,0.35192871,0.53540039,0.49688721,0.58526611,78.7344,17.3102,35.1359
323,12.9601,-2.019531,10.578125,1.988281,-2.050781,-1.373047,-0.019531,0.33856201,0.48681641,0.51123047,0.62213135,71.4842,16.2335,30.9203
324,13.0001,-1.136719,10.117188,2.984375,-1.193359,-1.289062,0.236328,0.33789062,0.44665527,0.51635742,0.64782715,66.7921,14.4311,27.1255
325,13.0401,-1.328125,10.199219,2.753906,-1.070312,-1.830078,0.001953,0.33789062,0.44665527,0.51635742,0.64782715,66.7921,14.4311,27.1255
326,13.0801,-0.945312,9.312500,4.015625,0.072266,-2.246094,-0.007812,0.34686279,0.40447998,0.51049805,0.67486572,63.0888,12.1437,22.2408
327,13.1201,-0.984375,9.695312,4.437500,0.072266,-2.246094,-0.007812,0.37194824,0.36572266,0.49169922,0.69720459,61.6893,9.2954,16.5766
328,13.1601,-0.449219,9.277344,4.207031,-0.349609,-2.181641,-0.285156,0.39300537,0.32745361,0.46533203,0.72235107,60.3707,7.0654,10.4059
329,13.2001,-0.332031,8.707031,5.011719,1.304688,-2.189453,-0.328125,0.43304443,0.30279541,0.42797852,0.73327637,62.6510,5.0057,4.3577
330,13.2401,-0.601562,8.816406,4.746094,0.054688,-1.974609,-0.761719,0.43304443,0.30279541,0.42797852,0.73327637,62.6510,5.0057,4.3577
331,13.2805,0.355469,8.511719,5.781250,0.560547,-1.722656,-0.845703,0.45318604,0.27856445,0.38708496,0.75311279,63.0597,4.6167,-1.9247
332,13.3201,0.050781,8.625000,6.621094,0.560547,-1.722656,-0.845703,0.46954346,0.26135254,0.34759521,0.76837158,63.7252,4.8764,-7.3865
333,13.3601,-0.371094,10.078125,6.773438,-0.146484,-1.421875,-0.833984,0.47839355,0.24114990,0.31066895,0.78515625,63.4406,5.1205,-12.6891
334,13.4001,-0.792969,10.386719,6.660156,0.457031,-1.068359,-1.878906,0.48284912,0.24127197,0.25885010,0.80102539,63.7857,8.1796,-18.0684
335,13.4401,-1.062500,10.847656,6.968750,0.958984,-0.263672,-2.525391,0.48284912,0.24127197,0.25885010,0.80102539,63.7857,8.1796,-18.0684
336,13.4801,-2.671875,10.195312,6.085938,1.107422,0.140625,-3.382812,0.48809814,0.26818848,0.19732666,0.80676270,65.6260,14.1283,-22.3392
337,13.5201,-3.285156,8.707031,5.585938,1.107422,0.140625,-3.382812,0.48712158,0.31402588,0.12390137,0.80541992,67.7336,22.8057,-26.0551
338,13.5601,-4.316406,7.628906,4.363281,1.589844,0.441406,-3.568359,0.48669434,0.36712646,0.04370117,0.79144287,70.6846,32.6732,-29.1536
339,13.6001,-6.347656,5.175781,1.375000,1.375000,0.451172,-1.646484,0.49200439,0.40228271,-0.00970459,0.77203369,73.9468,39.1589,-30.4063
340,13.6401,-6.687500,5.062500,1.335938,1.736328,-0.658203,1.982422,0.49200439,0.40228271,-0.00970459,0.77203369,73.9468,39.1589,-30.4063
341,13.6801,-7.609375,6.210938,2.332031,0.755859,1.392578,-2.416016,0.53625488,0.37597656,-0.01226807,0.75555420,78.3031,35.5765,-31.4516
342,13.7201,-8.683594,1.308594,0.261719,0.755859,1.392578,-2.416016,0.54290771,0.40405273,-0.03027344,0.73559570,82.1027,38.9328,-29.3796
343,13.7601,-8.109375,2.992188,-0.160156,-0.701172,1.302734,0.728516,0.54077148,0.42181396,0.00097656,0.72778320,84.0299,37.9973,-24.3492
344,13.8001,-5.433594,4.640625,0.609375,-1.150391,0.714844,2.281250,0.54541016,0.40264893,0.06408691,0.73229980,83.0456,31.5943,-20.9031
345,13.8401,-4.433594,6.742188,0.378906,-3.291016,1.740234,3.093750,0.54541016,0.40264893,0.06408691,0.73229980,83.0456,31.5943,-20.9031
346,13.8801,-1.406250,9.199219,2.218750,-3.115234,2.375000,1.714844,0.51416016,0.38513184,0.16668701,0.74804688,77.6069,24.2939,-14.3860
347,13.9201,-0.832031,10.343750,4.476562,-3.115234,2.375000,1.714844,0.45812988,0.38885498,0.25830078,0.75646973,71.4609,21.1781,-6.2289
348,13.9601,-1.906250,8.046875,5.625000,-2.710938,0.900391,0.615234,0.40148926,0.38183594,0.30474854,0.77465820,64.4591,20.9538,-3.0195
349,14.0001,-2.480469,8.390625,6.355469,-4.513672,1.302734,0.681641,0.31921387,0.36474609,0.36914062,0.79296875,54.4684,20.7921,1.4567
350,14.0401,-2.019531,8.507812,6.699219,-3.041016,0.755859,0.560547,0.31921387,0.36474609,0.36914062,0.79296875,54.4684,20.7921,1.4567
