sample,time_s,sensor,message_type,yaw_deg,pitch_deg,roll_deg,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_time_s,gps_week,ins_status,latitude_deg,longitude_deg,altitude_m,vel_n_mps,vel_e_mps,vel_d_mps,raw_message
57,2.280058180000026,vn200,VNINS,-80.217,-5.353,-1.097,,,,,,,,,,354.676257,0000,F080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.676257,0000,F080,-080.217,-005.353,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2B"
58,2.3200581680000028,vn200,VNINS,-80.216,-5.353,-1.098,,,,,,,,,,354.701257,0000,F080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.701257,0000,F080,-080.216,-005.353,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*24"
59,2.36005837700003,vn200,VNINS,-80.216,-5.353,-1.099,,,,,,,,,,354.726257,0000,5080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.726257,0000,5080,-080.216,-005.353,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
60,2.400058050000041,vn200,VNINS,-80.216,-5.355,-1.099,,,,,,,,,,354.751257,0000,5080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.751257,0000,5080,-080.216,-005.355,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
61,2.4400665379999964,vn200,VNINS,-80.215,-5.357,-1.099,,,,,,,,,,354.776256,0000,F880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.776256,0000,F880,-080.215,-005.357,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2B"
62,2.480058136000025,vn200,VNINS,-80.215,-5.356,-1.099,,,,,,,,,,354.801257,0000,F880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.801257,0000,F880,-080.215,-005.356,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*24"
63,2.5200571420000415,vn200,VNINS,-80.215,-5.355,-1.1,,,,,,,,,,354.826256,0000,F880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.826256,0000,F880,-080.215,-005.355,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*22"
64,2.560059574000036,vn200,VNINS,-80.215,-5.354,-1.101,,,,,,,,,,354.851257,0000,3880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.851257,0000,3880,-080.215,-005.354,-001.101,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
65,2.6000579509999966,vn200,VNINS,-80.215,-5.354,-1.098,,,,,,,,,,354.876261,0000,3880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.876261,0000,3880,-080.215,-005.354,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
66,2.6400580860000105,vn200,VNINS,-80.215,-5.355,-1.099,,,,,,,,,,354.901257,0000,E080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.901257,0000,E080,-080.215,-005.355,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2D"
67,2.680057722000015,vn200,VNINS,-80.214,-5.354,-1.1,,,,,,,,,,354.926257,0000,E080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.926257,0000,E080,-080.214,-005.354,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*29"
68,2.7200579870000183,vn200,VNINS,-80.214,-5.354,-1.099,,,,,,,,,,354.951257,0000,1080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.951257,0000,1080,-080.214,-005.354,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
69,2.7600586410000005,vn200,VNINS,-80.214,-5.355,-1.099,,,,,,,,,,354.976257,0000,1080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000354.976257,0000,1080,-080.214,-005.355,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
70,2.8000589069999933,vn200,VNINS,-80.215,-5.355,-1.098,,,,,,,,,,355.001257,0000,A080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000355.001257,0000,A080,-080.215,-005.355,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*20"
71,2.8400592280000296,vn200,VNINS,-80.216,-5.355,-1.097,,,,,,,,,,355.026256,0000,A080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000355.026256,0000,A080,-080.216,-005.355,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*28"
72,2.880057660000034,vn200,VNINS,-80.215,-5.356,-1.098,,,,,,,,,,355.051257,0000,0880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000355.051257,0000,0880,-080.215,-005.356,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
73,2.920059406000007,vn200,VNINS,-80.215,-5.356,-1.097,,,,,,,,,,355.076257,0000,0880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000355.076257,0000,0880,-080.215,-005.356,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
74,2.9600570420000167,vn200,VNINS,-80.216,-5.357,-1.096,,,,,,,,,,355.101257,0000,F080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000355.101257,0000,F080,-080.216,-005.357,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*29"
75,3.0000580110000215,vn200,VNINS,-80.216,-5.357,-1.097,,,,,,,,,,355.126256,0000,F080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000355.126256,0000,F080,-080.216,-005.357,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2C"
76,3.0400588690000063,vn200,VNINS,-80.216,-5.356,-1.097,,,,,,,,,,355.151257,0000,5080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000355.151257,0000,5080,-080.216,-005.356,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
77,3.080057764000003,vn200,VNINS,-80.215,-5.355,-1.098,,,,,,,,,,355.176256,0000,5080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000355.176256,0000,5080,-080.215,-005.355,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
78,3.120056340000019,vn200,VNINS,-80.221,-5.356,-1.095,,,,,,,,,,356.326257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.326257,0000,0080,-080.221,-005.356,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
79,3.1600644760000023,vn200,VNINS,-80.221,-5.356,-1.094,,,,,,,,,,356.351257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.351257,0000,0080,-080.221,-005.356,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
80,3.200061333000008,vn200,VNINS,-80.22,-5.357,-1.093,,,,,,,,,,356.376256,0000,E880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.376256,0000,E880,-080.220,-005.357,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*22"
81,3.240057245999992,vn200,VNINS,-80.222,-5.357,-1.094,,,,,,,,,,356.401257,0000,E880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.401257,0000,E880,-080.222,-005.357,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*21"
82,3.280057733000035,vn200,VNINS,-80.222,-5.356,-1.093,,,,,,,,,,356.426258,0000,5080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.426258,0000,5080,-080.222,-005.356,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
83,3.320059108999999,vn200,VNINS,-80.222,-5.356,-1.093,,,,,,,,,,356.451257,0000,5080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.451257,0000,5080,-080.222,-005.356,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
84,3.36005622600004,vn200,VNINS,-80.223,-5.356,-1.093,,,,,,,,,,356.476257,0000,B080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.476257,0000,B080,-080.223,-005.356,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*29"
85,3.4000583620000384,vn200,VNINS,-80.223,-5.355,-1.093,,,,,,,,,,356.501257,0000,B080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.501257,0000,B080,-080.223,-005.355,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2B"
86,3.440056255999991,vn200,VNINS,-80.223,-5.355,-1.093,,,,,,,,,,356.526256,0000,5880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.526256,0000,5880,-080.223,-005.355,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
87,3.4800569280000104,vn200,VNINS,-80.222,-5.355,-1.092,,,,,,,,,,356.551257,0000,5880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.551257,0000,5880,-080.222,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
88,3.5200580270000046,vn200,VNINS,-80.222,-5.353,-1.092,,,,,,,,,,356.576257,0000,5880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.576257,0000,5880,-080.222,-005.353,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
89,3.560060125000007,vn200,VNINS,-80.222,-5.352,-1.09,,,,,,,,,,356.601257,0000,B880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.601257,0000,B880,-080.222,-005.352,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*25"
90,3.600058261000015,vn200,VNINS,-80.221,-5.353,-1.09,,,,,,,,,,356.626257,0000,B880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.626257,0000,B880,-080.221,-005.353,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*22"
91,3.6400580810000065,vn200,VNINS,-80.222,-5.352,-1.09,,,,,,,,,,356.651257,0000,3080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.651257,0000,3080,-080.222,-005.352,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
92,3.68005688300002,vn200,VNINS,-80.222,-5.353,-1.089,,,,,,,,,,356.676256,0000,3080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.676256,0000,3080,-080.222,-005.353,-001.089,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
93,3.7200572039999997,vn200,VNINS,-80.223,-5.353,-1.09,,,,,,,,,,356.701257,0000,9880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.701257,0000,9880,-080.223,-005.353,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
94,3.76005615400004,vn200,VNINS,-80.223,-5.353,-1.089,,,,,,,,,,356.726257,0000,9880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.726257,0000,9880,-080.223,-005.353,-001.089,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
95,3.8000600860000304,vn200,VNINS,-80.223,-5.354,-1.089,,,,,,,,,,356.751257,0000,4880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.751257,0000,4880,-080.223,-005.354,-001.089,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
96,3.8400581280000097,vn200,VNINS,-80.224,-5.353,-1.091,,,,,,,,,,356.776257,0000,4880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.776257,0000,4880,-080.224,-005.353,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
97,3.8800589490000448,vn200,VNINS,-80.225,-5.353,-1.091,,,,,,,,,,356.801257,0000,B880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000356.801257,0000,B880,-080.225,-005.353,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2C"
