sample,time_s,sensor,message_type,yaw_deg,pitch_deg,roll_deg,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_time_s,gps_week,ins_status,latitude_deg,longitude_deg,altitude_m,vel_n_mps,vel_e_mps,vel_d_mps,raw_message
10,0.4000506010000038,vn200,VNINS,-80.198,-5.352,-1.104,,,,,,,,,,176.701257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.701257,0000,8080,-080.198,-005.352,-001.104,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
11,0.44005553499999905,vn200,VNINS,-80.197,-5.353,-1.103,,,,,,,,,,176.726256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.726256,0000,0080,-080.197,-005.353,-001.103,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
12,0.480051211000017,vn200,VNINS,-80.196,-5.352,-1.103,,,,,,,,,,176.751257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.751257,0000,0080,-080.196,-005.352,-001.103,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
13,0.5200514610000084,vn200,VNINS,-80.198,-5.355,-1.102,,,,,,,,,,176.776257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.776257,0000,8080,-080.198,-005.355,-001.102,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
14,0.5600507839999977,vn200,VNINS,-80.198,-5.352,-1.102,,,,,,,,,,176.801257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.801257,0000,8080,-080.198,-005.352,-001.102,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
15,0.6000518300000124,vn200,VNINS,-80.198,-5.351,-1.102,,,,,,,,,,176.826256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.826256,0000,0080,-080.198,-005.351,-001.102,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
16,0.6400519320000058,vn200,VNINS,-80.198,-5.35,-1.103,,,,,,,,,,176.851257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.851257,0000,0080,-080.198,-005.350,-001.103,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
17,0.680053681000004,vn200,VNINS,-80.196,-5.351,-1.102,,,,,,,,,,176.876257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.876257,0000,8080,-080.196,-005.351,-001.102,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
18,0.7200530240000091,vn200,VNINS,-80.196,-5.352,-1.102,,,,,,,,,,176.901257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.901257,0000,8080,-080.196,-005.352,-001.102,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
19,0.7600519030000044,vn200,VNINS,-80.196,-5.352,-1.103,,,,,,,,,,176.926256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.926256,0000,0080,-080.196,-005.352,-001.103,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
20,0.8000538750000032,vn200,VNINS,-80.195,-5.352,-1.104,,,,,,,,,,176.951257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.951257,0000,0080,-080.195,-005.352,-001.104,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
21,0.840050366000014,vn200,VNINS,-80.195,-5.352,-1.104,,,,,,,,,,176.976257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000176.976257,0000,8080,-080.195,-005.352,-001.104,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
22,0.8800544850000165,vn200,VNINS,-80.197,-5.352,-1.104,,,,,,,,,,177.001257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.001257,0000,8080,-080.197,-005.352,-001.104,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
23,0.9200572370000089,vn200,VNINS,-80.196,-5.353,-1.104,,,,,,,,,,177.026256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.026256,0000,0080,-080.196,-005.353,-001.104,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
24,0.9600577200000089,vn200,VNINS,-80.198,-5.355,-1.104,,,,,,,,,,177.051257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.051257,0000,0080,-080.198,-005.355,-001.104,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
25,1.0000554260000172,vn200,VNINS,-80.197,-5.355,-1.102,,,,,,,,,,177.076256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.076256,0000,8080,-080.197,-005.355,-001.102,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
26,1.0400543359999972,vn200,VNINS,-80.197,-5.355,-1.101,,,,,,,,,,177.101257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.101257,0000,8080,-080.197,-005.355,-001.101,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
27,1.0800512270000127,vn200,VNINS,-80.198,-5.356,-1.101,,,,,,,,,,177.126257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.126257,0000,0080,-080.198,-005.356,-001.101,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
28,1.120050840999994,vn200,VNINS,-80.198,-5.354,-1.102,,,,,,,,,,177.151257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.151257,0000,0080,-080.198,-005.354,-001.102,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
29,1.160053304999991,vn200,VNINS,-80.198,-5.354,-1.101,,,,,,,,,,177.176257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.176257,0000,8080,-080.198,-005.354,-001.101,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
30,1.2000479750000181,vn200,VNINS,-80.199,-5.354,-1.1,,,,,,,,,,177.201257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.201257,0000,8080,-080.199,-005.354,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
31,1.2400572159999967,vn200,VNINS,-80.201,-5.353,-1.1,,,,,,,,,,177.226257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.226257,0000,8080,-080.201,-005.353,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
32,1.2800562369999966,vn200,VNINS,-80.201,-5.351,-1.1,,,,,,,,,,177.251257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.251257,0000,0080,-080.201,-005.351,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
33,1.3200535360000174,vn200,VNINS,-80.201,-5.351,-1.099,,,,,,,,,,177.276257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.276257,0000,0080,-080.201,-005.351,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
34,1.3600537050000128,vn200,VNINS,-80.2,-5.35,-1.099,,,,,,,,,,177.301257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.301257,0000,8080,-080.200,-005.350,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
35,1.4000539840000101,vn200,VNINS,-80.2,-5.349,-1.099,,,,,,,,,,177.326256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.326256,0000,8080,-080.200,-005.349,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
36,1.4400548010000023,vn200,VNINS,-80.2,-5.35,-1.098,,,,,,,,,,177.351257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.351257,0000,0080,-080.200,-005.350,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
37,1.480051507000013,vn200,VNINS,-80.201,-5.351,-1.099,,,,,,,,,,177.376257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.376257,0000,0080,-080.201,-005.351,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
38,1.5200543050000022,vn200,VNINS,-80.2,-5.35,-1.098,,,,,,,,,,177.401257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.401257,0000,8080,-080.200,-005.350,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
39,1.560055030000001,vn200,VNINS,-80.198,-5.349,-1.099,,,,,,,,,,177.426256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.426256,0000,8080,-080.198,-005.349,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
40,1.6000540320000027,vn200,VNINS,-80.198,-5.351,-1.099,,,,,,,,,,177.451257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.451257,0000,0080,-080.198,-005.351,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
41,1.6400540520000106,vn200,VNINS,-80.198,-5.351,-1.1,,,,,,,,,,177.476257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.476257,0000,0080,-080.198,-005.351,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
42,1.6800547400000028,vn200,VNINS,-80.197,-5.351,-1.1,,,,,,,,,,177.501257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.501257,0000,8080,-080.197,-005.351,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
43,1.7200550560000067,vn200,VNINS,-80.198,-5.351,-1.101,,,,,,,,,,177.526256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.526256,0000,8080,-080.198,-005.351,-001.101,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
44,1.760054058999998,vn200,VNINS,-80.198,-5.352,-1.102,,,,,,,,,,177.551257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.551257,0000,0080,-080.198,-005.352,-001.102,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
45,1.800054837999994,vn200,VNINS,-80.198,-5.352,-1.101,,,,,,,,,,177.576256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.576256,0000,0080,-080.198,-005.352,-001.101,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
46,1.8400543410000125,vn200,VNINS,-80.199,-5.353,-1.1,,,,,,,,,,177.601257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.601257,0000,8080,-080.199,-005.353,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
47,1.8800546760000145,vn200,VNINS,-80.197,-5.354,-1.099,,,,,,,,,,177.626256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.626256,0000,8080,-080.197,-005.354,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
48,1.9200548809999987,vn200,VNINS,-80.197,-5.354,-1.099,,,,,,,,,,177.651257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.651257,0000,0080,-080.197,-005.354,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
49,1.9600590940000018,vn200,VNINS,-80.196,-5.353,-1.099,,,,,,,,,,177.676256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.676256,0000,0080,-080.196,-005.353,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
50,2.0000580490000175,vn200,VNINS,-80.197,-5.353,-1.099,,,,,,,,,,177.701257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.701257,0000,8080,-080.197,-005.353,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
51,2.0400567990000127,vn200,VNINS,-80.197,-5.354,-1.099,,,,,,,,,,177.726257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.726257,0000,8080,-080.197,-005.354,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
52,2.0800538280000183,vn200,VNINS,-80.198,-5.354,-1.099,,,,,,,,,,177.751257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.751257,0000,0080,-080.198,-005.354,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
53,2.120054541999991,vn200,VNINS,-80.197,-5.356,-1.099,,,,,,,,,,177.776257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.776257,0000,0080,-080.197,-005.356,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
54,2.160054348000017,vn200,VNINS,-80.199,-5.356,-1.098,,,,,,,,,,177.801257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.801257,0000,8080,-080.199,-005.356,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
55,2.200056060999998,vn200,VNINS,-80.198,-5.356,-1.098,,,,,,,,,,177.826257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.826257,0000,8080,-080.198,-005.356,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
56,2.240053219999993,vn200,VNINS,-80.198,-5.356,-1.098,,,,,,,,,,177.851257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.851257,0000,8080,-080.198,-005.356,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
57,2.280050841000019,vn200,VNINS,-80.197,-5.357,-1.098,,,,,,,,,,177.876257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.876257,0000,0080,-080.197,-005.357,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
58,2.320052980000014,vn200,VNINS,-80.196,-5.357,-1.099,,,,,,,,,,177.901257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.901257,0000,0080,-080.196,-005.357,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
59,2.360050935000004,vn200,VNINS,-80.196,-5.357,-1.099,,,,,,,,,,177.926257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.926257,0000,8080,-080.196,-005.357,-001.099,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
60,2.4000534259999995,vn200,VNINS,-80.195,-5.357,-1.1,,,,,,,,,,177.951257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.951257,0000,8080,-080.195,-005.357,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
61,2.440050917999997,vn200,VNINS,-80.195,-5.356,-1.101,,,,,,,,,,177.976257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000177.976257,0000,0080,-080.195,-005.356,-001.101,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
62,2.4800504830000136,vn200,VNINS,-80.195,-5.356,-1.101,,,,,,,,,,178.001257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.001257,0000,0080,-080.195,-005.356,-001.101,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
63,2.520051178000017,vn200,VNINS,-80.196,-5.356,-1.1,,,,,,,,,,178.026257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.026257,0000,8080,-080.196,-005.356,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
64,2.560051224999995,vn200,VNINS,-80.196,-5.355,-1.1,,,,,,,,,,178.051257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.051257,0000,8080,-080.196,-005.355,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
65,2.6000505499999917,vn200,VNINS,-80.196,-5.356,-1.1,,,,,,,,,,178.076257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.076257,0000,0080,-080.196,-005.356,-001.100,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
66,2.6400503929999957,vn200,VNINS,-80.196,-5.356,-1.098,,,,,,,,,,178.101257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.101257,0000,0080,-080.196,-005.356,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
67,2.6800504590000003,vn200,VNINS,-80.196,-5.356,-1.098,,,,,,,,,,178.126257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.126257,0000,8080,-080.196,-005.356,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
68,2.720051080000019,vn200,VNINS,-80.198,-5.355,-1.098,,,,,,,,,,178.151257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.151257,0000,8080,-080.198,-005.355,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
69,2.760051107999999,vn200,VNINS,-80.197,-5.355,-1.098,,,,,,,,,,178.176257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.176257,0000,8080,-080.197,-005.355,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
70,2.800050877000018,vn200,VNINS,-80.199,-5.354,-1.097,,,,,,,,,,178.201257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.201257,0000,0080,-080.199,-005.354,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
71,2.840050813000005,vn200,VNINS,-80.198,-5.353,-1.097,,,,,,,,,,178.226256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.226256,0000,0080,-080.198,-005.353,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
72,2.8800501190000034,vn200,VNINS,-80.197,-5.353,-1.097,,,,,,,,,,178.251257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.251257,0000,8080,-080.197,-005.353,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
73,2.9200509979999936,vn200,VNINS,-80.196,-5.353,-1.097,,,,,,,,,,178.276257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.276257,0000,8080,-080.196,-005.353,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
74,2.96006069500001,vn200,VNINS,-80.196,-5.353,-1.096,,,,,,,,,,178.301257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.301257,0000,0080,-080.196,-005.353,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
75,3.0000572099999943,vn200,VNINS,-80.195,-5.353,-1.096,,,,,,,,,,178.326256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.326256,0000,0080,-080.195,-005.353,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
76,3.040057613000016,vn200,VNINS,-80.194,-5.354,-1.097,,,,,,,,,,178.351257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.351257,0000,8080,-080.194,-005.354,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
77,3.080057812000007,vn200,VNINS,-80.194,-5.355,-1.097,,,,,,,,,,178.376256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000178.376256,0000,8080,-080.194,-005.355,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
78,3.1200566410000192,vn200,VNINS,-80.194,-5.36,-1.093,,,,,,,,,,179.526257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.526257,0000,8080,-080.194,-005.360,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
79,3.1600572469999975,vn200,VNINS,-80.194,-5.36,-1.092,,,,,,,,,,179.551257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.551257,0000,8080,-080.194,-005.360,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
80,3.2000537060000056,vn200,VNINS,-80.194,-5.359,-1.091,,,,,,,,,,179.576256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.576256,0000,0080,-080.194,-005.359,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
81,3.2400527199999942,vn200,VNINS,-80.196,-5.358,-1.09,,,,,,,,,,179.601257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.601257,0000,0080,-080.196,-005.358,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
82,3.280051049000008,vn200,VNINS,-80.196,-5.357,-1.091,,,,,,,,,,179.626257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.626257,0000,8080,-080.196,-005.357,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
83,3.3200552300000084,vn200,VNINS,-80.197,-5.356,-1.092,,,,,,,,,,179.651257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.651257,0000,8080,-080.197,-005.356,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
