time_s,angle_raw_deg,angle_zeroed_deg,angle_smooth_deg
0.0,1.5801044978385672,0.0,0.022688459387465516
0.5000922420003918,1.5840309145589002,0.003926416720333004,-0.03430821968138237
1.0001694480001788,1.6442434592806308,0.06413896144206355,-0.03880065437600697
1.5002632270002325,1.3748062409506412,-0.20529825688792602,-0.046187930984216544
2.000346340000306,1.5233341046840618,-0.05677039315450538,-0.0717217243721338
2.5004613410001184,1.5431681147975194,-0.03693638304104785,-0.09500786312287021
3.000546695000139,1.456361947619314,-0.12374255021925329,-0.09393248012994589
3.5006437700003517,1.5278127655269487,-0.052291732311618544,-0.13313608552728545
4.000736124000014,1.3801831559152629,-0.19992134192330435,-0.2039315582574809
4.500835181000184,1.327316077697364,-0.2527884201412032,-0.1908163232066189
5.000927349999984,1.189190751146542,-0.39091374669202517,-0.15658235344979476
5.5010107410003,1.521938122873624,-0.05816637496494326,-0.09269134951692193
6.001101928000026,1.6989826143110693,0.11887811647250213,-0.070735181681537
6.501186300999962,1.699638175579627,0.11953367774105983,-0.030616713622619064
7.001281766000375,1.4370969168742886,-0.14300758096427857,-0.01138981252048139
7.50138362000007,1.3897830914411318,-0.19032140639743544,-0.020647811433753428
8.001479548000134,1.6180726283843123,0.037968130545745105,0.023077916325842683
8.501566679999996,1.6526926197447092,0.07258812190614194,0.16760110747804546
9.001638387000185,1.9182668143776076,0.3381623165390404,0.3104226905913578
9.501722464000068,2.1597128726353025,0.5796083747967353,0.4320599982811924
10.001823207000141,2.1038910070076935,0.5237865091691263,0.17439258425314494
10.501897284000279,2.2262591668334855,0.6461546689949182,-0.5348778513522178
11.00197523199995,0.36435554960447153,-1.2157489482340957,-2.0059687849804173
11.502051717000086,-1.6280853636492059,-3.208189861487773,-3.530659905425079
12.002129535000222,-5.195741795505695,-6.775846293344262,-5.161957753743511
12.502208705000157,-5.519564595215615,-7.099669093054183,-6.521403935778227
13.002283764000365,-5.930230074758677,-7.510334572597245,-7.602421307326938
13.502362119000281,-6.432875360569101,-8.012979858407668,-8.11074715127059
14.002437049000036,-7.033172221392767,-8.613276719231333,-8.717296482331037
14.502509497000117,-7.737371015223951,-9.317475513062519,-9.428337122171211
15.002580927000054,-8.552311250517851,-10.132415748356419,-10.250713668813166
15.502658134000287,-9.485433273959552,-11.06553777179812,-11.191833627463959
16.002750989000106,-10.544758093778878,-12.124862591617445,-12.259654737025489
16.502822049000315,-11.738772014646717,-13.318876512485284,-13.46261667964273
17.002893424000376,-13.076476563031607,-14.656581060870174,-14.80953354919593
17.502964927999983,-14.567120963604056,-16.147225461442623,-16.30942561603833
18.003037210000002,-16.220017621725553,-17.800122119564122,-17.971283627450255
18.503113529000075,-18.044218427990863,-19.624322925829432,-19.80371276422578
19.003187700000126,-20.048062071706372,-21.628166569544938,-21.81448783465283
19.503260389000385,-22.238622246909213,-23.818726744747778,-24.009974678701298
20.003336022999974,-24.620996315739315,-26.20110081357788,-26.39443411905366
20.503411176000103,-27.197451841967894,-28.77755633980646,-27.017570850173986
21.003487124999992,-29.966515629752667,-31.546620127591233,-27.711547844989163
21.50355990700018,-23.16374572730799,-24.74385022514656,-27.744187892106577
22.003635949,-25.7085072209851,-27.288611718823667,-27.784806822734076
22.50371132400005,-24.78419655132639,-26.364301049164958,-27.83991189831222
23.003783903000112,-27.400546495105402,-28.98065099294397,-29.846418282144064
23.50385694500028,-30.242041007643383,-31.82214550548195,-31.964534226166812
24.003932950000035,-33.1962776464672,-34.77638214430577,-33.94483658895508
24.504007455000195,-36.29908694109887,-37.87919143893744,-35.12735025748775
25.004081108000268,-34.6857083652677,-36.26581286310627,-35.49271483675138
25.504155224999977,-33.31311483776878,-34.89321933560735,-35.49554371544658
26.004227989000356,-32.06886390396154,-33.64896840180011,-36.09482508399638
26.504301198000118,-33.210422039943154,-34.79052653778172,-38.563553993529055
27.004375426000028,-39.295493783847895,-40.875598281686464,-43.800767905923614
27.504450394000287,-47.02935291293105,-48.60945741076962,-50.88978582110451
28.00452514000017,-59.49918439974157,-61.07928889758014,-59.886582660664864
28.50460214600025,-67.51395347986605,-69.09405797770461,-70.37293253200993
29.004676207000106,-78.19440623774491,-79.77451073558348,-83.37988524800689
29.504754008999953,-91.72724314057328,-93.30734763841184,-95.52324178474063
30.00483064400032,-112.06411649291582,-113.64422099075438,-108.26046010148153
30.504905057000087,-120.21596708341029,-121.79607158124885,-120.50843965314269
31.004981045000026,-131.20004506357043,-132.780149561409,-130.54806426123372
31.50505490200021,-139.43430399605077,-141.01440849388933,-137.3036998314702
32.00512952000008,-141.92536618102852,-143.50547067886708,-141.95577833102695
32.505202915000154,-145.8422943440983,-147.42239884193685,-144.4275679371778
