time_s,angle_raw_deg,angle_zeroed_deg,angle_smooth_deg
0.0,1.791158444496849,0.0,0.04291061345778154
0.5000698849999026,1.8032628508025519,0.012104406305702975,0.07557265599989266
1.0001309919998675,1.9077858785644906,0.11662743406764164,0.12399955100681548
1.5001987299997381,1.964717228123075,0.173558783626226,0.1671354489604655
2.0002601719997983,2.1088655755313557,0.31770713103450676,0.23805367463055313
2.500322521999806,2.006837934265099,0.21567948976825013,0.3082986400115676
3.000384001999919,2.15785397915299,0.36669553465614113,0.3653949056923517
3.5004355940000096,2.2590107054695627,0.4678522609727138,0.4088836937821288
4.00048066699992,2.2501985565269957,0.45904011203014683,0.49119806987933456
4.500540481999906,2.326309515980241,0.535151071483392,0.5435742428320732
5.000599797000177,2.418409814751128,0.627251370254279,0.6183750829313903
5.500672741000017,2.4197348439166833,0.6285763994198343,0.7131847714152132
6.000733316000151,2.633014905966148,0.8418564614692992,0.7720759395049884
6.500799966000159,2.72424699894611,0.9330885544492613,0.8361521995328781
7.000859449000018,2.6207653564291173,0.8296069119322684,0.9322385843534896
7.500923654999951,2.738791114890576,0.9476326703937272,0.9925547119785374
8.00098375000016,2.900166768019741,1.1090083235228922,1.0981039484555166
8.501046660000156,2.9345955440913873,1.1434370995945384,1.206968663379325
9.001107014999889,3.251993181331006,1.460834736834157,1.293390568378711
9.501173945000119,3.165088931048159,1.37393048655131,1.368323726612277
10.001235726999766,3.1709006398875053,1.3797421953906563,1.5084631749119968
10.501303120000102,3.2748325591875727,1.4836741146907237,2.1694682147152093
11.001365309999983,3.6352927855899857,1.8441343410931368,3.321542522251247
11.50143264899998,6.557018380347069,4.765859935850219,5.121929976789501
12.001493450999986,8.925460468728348,7.1343020242314985,7.596357843544207
12.5015623459999,12.172837912578776,10.381679468081927,11.013768692897937
13.001623426000151,15.646971892961103,13.855813448464254,16.033710288292177
13.50169267399997,20.72234703235863,18.931188587861783,22.687206456589017
14.001752162999765,31.65672635731826,29.86556791282141,24.07435264377034
14.50181611500011,42.19294131021257,40.40178286571572,22.899354652383288
15.001876957000151,19.108568848485376,17.31741040398853,20.25090359323375
15.501935631999915,9.77198193602583,7.98082349152898,15.245374133216353
16.001989566999782,7.480091736610977,5.688933292114129,8.04363531082689
16.50205681699981,6.629079057231262,4.837920612734413,5.578756016429907
17.002119326999946,6.184247198265243,4.393088753768394,4.764755154270317
17.502184985999975,6.784172376500465,4.993013932003617,4.228831546010808
18.00224618099992,5.701977625227879,3.9108191807310297,3.7010955933652503
18.5023082849998,4.800473695313435,3.0093152508165857,3.2892508433986434
19.002366407999943,3.990399294003475,2.199240849506626,2.7594280191121765
19.502429752999888,4.1250234484322075,2.3338650039353586,2.2530055661544117
20.002485709999746,4.135058255068131,2.343899810571282,1.9579527173414752
20.502552388999902,3.1698653604390565,1.3787069159422076,1.825020983809496
21.002615754000086,3.3252094512487504,1.5340510067519015,1.670395772065404
21.502684341000073,3.325740626343578,1.5345821818467291,1.463589317214729
22.002745539999978,3.3518973897117474,1.5607389452148985,1.4535237375154655
22.502810128999954,3.1010259808147564,1.3098675363179075,1.456265846044643
23.00287536499991,3.119537461942739,1.32837901744589,2.0244818924092187
23.502942214000086,3.338919993894638,1.547761549397789,2.3915955340486574
24.003003895999882,6.166820858166457,4.375662413669609,2.77005759386309
24.50307061500007,5.1874655979089415,3.3963071534120925,3.1326667499357717
25.00312711300012,4.993336279886916,3.2021778353900667,3.9061715827348302
25.503196518000095,4.932583242306148,3.141424797809299,4.811649772280342
26.003256534999764,7.206444157889931,5.415285713393082,6.033095298148448
26.50332649699976,10.694211805894016,8.903053361397166,6.342667572658469
27.00339083000017,11.294693227249468,9.503534782752618,6.132341831530665
27.50346068099998,6.541197652437024,4.7500392079401745,5.01851693038406
28.003524274000032,3.8809545366671294,2.0897960921702805,3.0662204942299582
28.503588515000043,1.6373196521569118,-0.15383879233993714,1.3900130344647519
29.003648072000033,0.9327296251235032,-0.8584288193733457,0.5827911869164062
29.503711350999765,2.9136559284234353,1.1224974839265864,0.34237704249540124
30.00377101899994,2.5050884146952956,0.7139299701984467,-0.005067162096192579
30.503836557999875,2.678883814562105,0.8877253700652559,-0.34484776828234853
31.003857876999973,-0.09990137080105736,-1.8910598152979063,-1.0699887653290858
31.503923156999917,-0.7661734058072762,-2.5573318503041254,-1.225940757135156
32.003971772000114,-0.7120490568102512,-2.5032075013071,-1.4146371229381667
32.50402162799992,1.7253284556649449,-0.06582998883190405,-1.6427132322980627
33.00409089100003,1.7354019855470504,-0.055756458949798526,-1.789359857518067
33.504156155000146,-1.240281917600536,-3.031440362097385,-2.0129820622192347
34.00421738199975,-1.499406531907298,-3.2905649764041467,-2.7284633245943875
34.50427855399994,-1.83016008031609,-3.621318524812939,-3.438856107451727
35.00432648600008,-1.8520778562108202,-3.6432363007076694,-5.4155021418426745
35.50440093599992,-1.8165619287396437,-3.607720373236493,-6.125187931259644
36.004463146000035,-11.123512089555275,-12.914670534052124,-6.345524293143489
36.504528671000116,-5.047835478992148,-6.838993923488998,-7.388403622886841
37.00458995600002,-2.9318418897353156,-4.7230003342321645,-8.715535250611339
37.50465668600009,-7.066474504927583,-8.857632949424431,-8.15439643178065
38.004719230999854,-8.452220067362122,-10.243378511858971,-9.007875681817191
38.50478403599982,-8.317817995401835,-10.108976439898685,-10.526377270192668
39.004844933000186,-9.31523172917485,-11.106390173671699,-10.943563350384728
39.50490870199973,-10.524349831612703,-12.315508276109552,-11.17695829655998
