sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg,pitch_deg,yaw_deg
0,0.04005722200008677,bno085,0.203125,0.234375,9.95703125,-0.001953125,-0.00390625,0.0,0.01495361328125,-0.00299072265625,0.48095703125,0.8765869140625,-1.4228486484272322e-05,-7.114243242132431e-05,-4.424007964735952e-07
1,0.08005586999979641,bno085,0.203125,0.1953125,9.9140625,0.009765625,0.0,0.0,0.01531982421875,-0.0030517578125,0.49346923828125,0.86962890625,0.049598724008942996,-0.008013059765426135,1.6429774661760304
2,0.1200552410000455,bno085,0.203125,0.234375,9.91796875,0.0,0.0,0.0,0.01531982421875,-0.0030517578125,0.49346923828125,0.86962890625,0.049598724008942996,-0.008013059765426135,1.6429774661760304
3,0.1600550379998822,bno085,0.203125,0.234375,9.91796875,0.0,0.0,0.0,0.01531982421875,-0.0030517578125,0.49365234375,0.8695068359375,0.04981943290959187,-0.00777240099193755,1.6665755420967403
4,0.200054796999666,bno085,0.203125,0.234375,9.95703125,0.001953125,0.0,0.0,0.01531982421875,-0.00311279296875,0.491943359375,0.8704833984375,0.0441281899986253,-0.016319810417241273,1.4418991026215706
5,0.24005529699979888,bno085,0.203125,0.234375,9.91796875,0.001953125,0.0,0.0,0.01495361328125,-0.00335693359375,0.4893798828125,0.8719482421875,-0.009485909574874718,-0.02389060189923878,1.1055094882066556
6,0.28005527899995286,bno085,0.203125,0.234375,9.91796875,0.001953125,0.0,0.0,0.01513671875,-0.0032958984375,0.48590087890625,0.87384033203125,0.007737506568098754,-0.0333427278536957,0.6474752084712025
7,0.3200542609997683,bno085,0.203125,0.1953125,9.9140625,0.001953125,0.001953125,0.0,0.0152587890625,-0.00335693359375,0.4779052734375,0.87823486328125,0.006751575040497098,-0.05832843900750955,-0.39796364646169385
8,0.3600561129997004,bno085,0.203125,0.234375,9.91796875,0.0,0.0,0.0,0.0152587890625,-0.00335693359375,0.4779052734375,0.87823486328125,0.006751575040497098,-0.05832843900750955,-0.39796364646169385
9,0.40005444700000226,bno085,0.203125,0.234375,9.91796875,0.00390625,0.0,0.0,0.01507568359375,-0.00347900390625,0.47808837890625,0.878173828125,-0.018101686277340275,-0.060257647573848175,-0.37287218449640325
10,0.4400545210000928,bno085,0.203125,0.234375,9.91796875,0.00390625,0.0,0.0,0.01513671875,-0.00341796875,0.4781494140625,0.87811279296875,-0.008574059115559295,-0.057398167191253305,-0.3657979485894041
11,0.4800554099997498,bno085,0.203125,0.234375,9.91796875,0.0,0.0,0.0,0.01513671875,-0.00341796875,0.4781494140625,0.878173828125,-0.008498809023588322,-0.057324764853284436,-0.36398387053537695
12,0.52005439200002,bno085,0.203125,0.234375,9.95703125,0.001953125,0.001953125,0.001953125,0.01513671875,-0.00341796875,0.4781494140625,0.878173828125,-0.008498809023588322,-0.057324764853284436,-0.36398387053537695
13,0.5600545779998356,bno085,0.203125,0.234375,9.91796875,0.00390625,0.001953125,0.0,0.01513671875,-0.00341796875,0.4781494140625,0.878173828125,-0.008498809023588322,-0.057324764853284436,-0.36398387053537695
14,0.6000541889998203,bno085,0.203125,0.234375,9.91796875,0.001953125,0.0,0.001953125,0.01519775390625,-0.00335693359375,0.4781494140625,0.878173828125,0.000989988053819905,-0.054526284714298344,-0.36404463728966774
15,0.6400567079999746,bno085,0.203125,0.234375,9.95703125,0.001953125,0.0,0.001953125,0.01519775390625,-0.00335693359375,0.4781494140625,0.878173828125,0.000989988053819905,-0.054526284714298344,-0.36404463728966774
16,0.6800555229997371,bno085,0.203125,0.234375,9.91796875,0.001953125,0.0,0.001953125,0.01519775390625,-0.00335693359375,0.4781494140625,0.878173828125,0.000989988053819905,-0.054526284714298344,-0.36404463728966774
17,0.7200583750000078,bno085,0.203125,0.234375,9.91796875,0.005859375,0.0,0.0,0.0152587890625,-0.00335693359375,0.4781494140625,0.878173828125,0.007135164794945235,-0.057869645249927215,-0.3639789012980957
