sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg,pitch_deg,yaw_deg
0,0.04005480100022396,bno085,0.16015625,-0.41015625,9.87109375,-0.00390625,-0.001953125,0.0,-0.0174560546875,-0.011962890625,0.23077392578125,0.9727783203125,1.3222953628183022e-06,-1.9294718049287463e-06,-1.0002018152995486e-07
1,0.08005495399993379,bno085,0.16015625,-0.41015625,9.83203125,0.00390625,0.0,0.001953125,-0.0194091796875,-0.01336669921875,0.25726318359375,0.966064453125,-0.23646679252689662,-0.16066368836801195,3.1314495683928367
2,0.12005384800067986,bno085,0.16015625,-0.41015625,9.87109375,0.001953125,0.001953125,0.0,-0.0194091796875,-0.01336669921875,0.25726318359375,0.966064453125,-0.23646679252689662,-0.16066368836801195,3.1314495683928367
3,0.1600529089992051,bno085,0.16015625,-0.41015625,9.83203125,0.0,0.001953125,0.001953125,-0.0194091796875,-0.01324462890625,0.253173828125,0.9671630859375,-0.23548536848981888,-0.1384330496113915,2.647473890094234
4,0.20005282200145302,bno085,0.16015625,-0.41015625,9.83203125,0.0,0.001953125,0.001953125,-0.019287109375,-0.0130615234375,0.2451171875,0.96923828125,-0.22222750313023526,-0.10440537325204034,1.6942765313896384
5,0.24005271600253764,bno085,0.16015625,-0.41015625,9.83203125,0.0078125,-0.001953125,0.001953125,-0.01910400390625,-0.01275634765625,0.23529052734375,0.9716796875,-0.20102793507987887,-0.054565627064557365,0.5345588832455938
6,0.2800526470018667,bno085,0.16015625,-0.41015625,9.83203125,-0.001953125,0.0,-0.001953125,-0.01904296875,-0.0125732421875,0.225341796875,0.9739990234375,-0.19791373275436688,-0.014583527668964192,-0.6375582243551786
7,0.32005272600144963,bno085,0.16015625,-0.41015625,9.83203125,-0.005859375,0.0,-0.001953125,-0.01904296875,-0.0125732421875,0.225341796875,0.9739990234375,-0.19791373275436688,-0.014583527668964192,-0.6375582243551786
8,0.3600531200027035,bno085,0.16015625,-0.41015625,9.83203125,-0.001953125,0.0,0.001953125,-0.01904296875,-0.011962890625,0.1986083984375,0.97979736328125,-0.21056721088358038,0.10914122297227814,-3.7710549998771983
9,0.4000529950026248,bno085,0.16015625,-0.41015625,9.87109375,-0.001953125,0.0,0.001953125,-0.0194091796875,-0.01202392578125,0.19879150390625,0.97979736328125,-0.2529464906800039,0.11015916281228252,-3.7481637620117625
10,0.44005272300273646,bno085,0.16015625,-0.41015625,9.83203125,-0.005859375,-0.001953125,0.0,-0.0194091796875,-0.01202392578125,0.19866943359375,0.97979736328125,-0.25304975687380915,0.11045189870678539,-3.7629520913502215
11,0.48005278300115606,bno085,0.16015625,-0.41015625,9.83203125,-0.001953125,-0.00390625,-0.00390625,-0.0194091796875,-0.01202392578125,0.19866943359375,0.97979736328125,-0.25304975687380915,0.11045189870678539,-3.7629520913502215
12,0.5200525850013946,bno085,0.16015625,-0.41015625,9.83203125,0.0,0.001953125,0.0,-0.0194091796875,-0.01202392578125,0.19866943359375,0.97979736328125,-0.25304975687380915,0.11045189870678539,-3.7629520913502215
13,0.5600527560018236,bno085,0.16015625,-0.41015625,9.83203125,0.001953125,0.001953125,0.0,-0.0194091796875,-0.01202392578125,0.19842529296875,0.9798583984375,-0.25334869781550623,0.11091354534974628,-3.7912506526370686
14,0.6000529280026967,bno085,0.16015625,-0.41015625,9.87109375,0.001953125,0.001953125,0.0,-0.01922607421875,-0.011962890625,0.19818115234375,0.97991943359375,-0.2316852986234596,0.11408407242203701,-3.8198647420697003
15,0.640052637001645,bno085,0.16015625,-0.41015625,9.87109375,-0.001953125,0.0,0.001953125,-0.01922607421875,-0.011962890625,0.19818115234375,0.97991943359375,-0.2316852986234596,0.11408407242203701,-3.8198647420697003
16,0.6800526049992186,bno085,0.16015625,-0.41015625,9.87109375,-0.00390625,0.0,0.0,-0.01922607421875,-0.01202392578125,0.1981201171875,0.97991943359375,-0.23312622146340228,0.10737486702936803,-3.827330748117974
17,0.720052554999711,bno085,0.16015625,-0.41015625,9.83203125,0.001953125,0.0,0.0,-0.01922607421875,-0.01202392578125,0.1981201171875,0.97991943359375,-0.23312622146340228,0.10737486702936803,-3.827330748117974
18,0.760052559999167,bno085,0.16015625,-0.41015625,9.87109375,0.001953125,0.0,0.0,-0.01922607421875,-0.01202392578125,0.1981201171875,0.97991943359375,-0.23312622146340228,0.10737486702936803,-3.827330748117974
19,0.8000524350027263,bno085,0.16015625,-0.41015625,9.83203125,0.001953125,0.0,0.0,-0.0191650390625,-0.01202392578125,0.19818115234375,0.97991943359375,-0.22621645431476528,0.10584497911251815,-3.8200695090040826
20,0.84005288499975,bno085,0.16015625,-0.41015625,9.87109375,-0.001953125,0.001953125,-0.001953125,-0.0191650390625,-0.01202392578125,0.1981201171875,0.97991943359375,-0.2262683438477679,0.10599282307332976,-3.827461372819152
21,0.8800530010012153,bno085,0.16015625,-0.41015625,9.87109375,-0.00390625,0.0,0.0,-0.0191650390625,-0.01202392578125,0.19818115234375,0.97991943359375,-0.22621645431476528,0.10584497911251815,-3.8200695090040826
22,0.9200526730019192,bno085,0.16015625,-0.41015625,9.87109375,0.001953125,0.001953125,0.0,-0.0191650390625,-0.01202392578125,0.19818115234375,0.97991943359375,-0.22621645431476528,0.10584497911251815,-3.8200695090040826
23,0.9600548810012697,bno085,0.16015625,-0.41015625,9.83203125,-0.005859375,-0.001953125,-0.001953125,-0.0191650390625,-0.011962890625,0.19818115234375,0.97991943359375,-0.2248274331062429,0.11270158956137608,-3.8199949888152203
24,1.0000567570023122,bno085,0.16015625,-0.41015625,9.87109375,-0.005859375,-0.001953125,-0.001953125,-0.0191650390625,-0.01202392578125,0.1981201171875,0.97991943359375,-0.2262683438477679,0.10599282307332976,-3.827461372819152
