sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg,pitch_deg,yaw_deg
0,0.04005482000138727,bno085,-0.671875,-0.26953125,9.67578125,0.029296875,-0.0078125,-0.1796875,-0.020751953125,0.02447509765625,0.37420654296875,0.9267578125,0.00012540904807188379,0.00010633186120787404,-6.954901146320583e-06
1,0.08005480700012413,bno085,-0.7109375,-0.234375,9.63671875,0.025390625,0.00390625,-0.00390625,-0.0206298828125,0.0260009765625,0.3846435546875,0.9224853515625,0.04042325945447466,0.14379599392639572,1.2993265707581825
2,0.12005368200152589,bno085,-0.671875,-0.30859375,9.67578125,0.044921875,-0.013671875,-0.22265625,-0.0206298828125,0.0260009765625,0.3846435546875,0.9224853515625,0.04042325945447466,0.14379599392639572,1.2993265707581825
3,0.16005322400087607,bno085,-0.7109375,-0.1953125,9.6328125,0.0,-0.009765625,-0.001953125,-0.01959228515625,0.026611328125,0.38262939453125,0.92333984375,0.1842976478651698,0.16532159382801923,1.054228834911505
4,0.20005322900033207,bno085,-0.7109375,-0.1171875,9.671875,0.0,-0.009765625,-0.001953125,-0.01959228515625,0.026611328125,0.38262939453125,0.92333984375,0.1842976478651698,0.16532159382801923,1.054228834911505
5,0.2400558640001691,bno085,-0.671875,-0.1953125,9.671875,0.005859375,-0.005859375,0.0078125,-0.01934814453125,0.026611328125,0.38311767578125,0.923095703125,0.2085321436810559,0.1538874527128619,1.113798108734258
6,0.2800537210005132,bno085,-0.7109375,-0.15625,9.671875,0.0,0.0,0.009765625,-0.019287109375,0.0267333984375,0.38372802734375,0.9228515625,0.2180893149728188,0.16326988038789172,1.1904460698392236
7,0.3200536700005614,bno085,-0.74609375,-0.234375,9.59765625,0.099609375,-0.23828125,0.107421875,-0.019287109375,0.0267333984375,0.38372802734375,0.9228515625,0.2180893149728188,0.16326988038789172,1.1904460698392236
8,0.36005358300099033,bno085,-0.515625,-0.078125,9.7109375,0.115234375,-0.29296875,0.044921875,-0.0162353515625,0.024658203125,0.38543701171875,0.9222412109375,0.44300529214689227,-0.19354852603198766,1.3996337556449863
9,0.40005368100173655,bno085,-0.44140625,-0.04296875,9.71484375,0.115234375,-0.29296875,0.044921875,-0.01220703125,0.021484375,0.386474609375,0.9219970703125,0.7239683892219034,-0.7092695334960665,1.5239683598960307
10,0.440053408001404,bno085,-0.515625,-0.078125,9.7109375,0.025390625,-0.0703125,0.09375,-0.01239013671875,0.02197265625,0.38873291015625,0.9210205078125,0.7160162329328525,-0.653900370894512,1.8058201853552625
11,0.48005358000045817,bno085,-0.6328125,-0.15625,9.671875,-0.23046875,0.369140625,0.126953125,-0.0184326171875,0.0291748046875,0.39111328125,0.919677734375,0.39058200663443954,0.37230849628062235,2.1192975646182224
12,0.520053326001289,bno085,-0.86328125,-0.1171875,10.13671875,-0.154296875,0.486328125,0.32421875,-0.0184326171875,0.0291748046875,0.39111328125,0.919677734375,0.39058200663443954,0.37230849628062235,2.1192975646182224
13,0.5600542200008931,bno085,-1.28515625,-0.1953125,9.51953125,0.14453125,1.01171875,0.205078125,-0.024169921875,0.04437255859375,0.394287109375,0.9176025390625,0.4622869751144045,2.2282224805007838,2.5753930716197933
