sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg,pitch_deg,yaw_deg
0,0.04005623700004435,bno085,0.01171875,0.3125,9.91796875,-0.001953125,0.0,0.0,0.01385498046875,0.00677490234375,0.45074462890625,0.89251708984375,3.2642294282307403e-06,-6.675496218093462e-06,1.0033620665939392e-07
1,0.0800542710001082,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.001953125,0.01416015625,0.00689697265625,0.46026611328125,0.88763427734375,0.03803714322633406,0.015205615741013392,1.2257298395771001
2,0.12005450900005599,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,-0.001953125,0.01416015625,0.00689697265625,0.46026611328125,0.88763427734375,0.03803714322633406,0.015205615741013392,1.2257298395771001
3,0.16005433899999844,bno085,0.01171875,0.3125,9.91796875,0.00390625,0.0,0.0,0.01422119140625,0.00689697265625,0.4586181640625,0.88848876953125,0.04412237584566278,0.008796901356200771,1.013322769008581
4,0.2000552620002054,bno085,0.05078125,0.3125,9.875,0.0,0.001953125,-0.001953125,0.01422119140625,0.0068359375,0.4556884765625,0.8900146484375,0.040762792564773526,-0.003068972782360457,0.6365402230899481
5,0.2400547770000685,bno085,0.01171875,0.3125,9.91796875,0.0,0.001953125,-0.001953125,0.01422119140625,0.0068359375,0.45513916015625,0.8902587890625,0.04072680956233487,-0.004198782043426573,0.5647158447176284
6,0.2800549960002172,bno085,0.01171875,0.3125,9.91796875,-0.001953125,0.001953125,0.001953125,0.01422119140625,0.0068359375,0.45526123046875,0.89019775390625,0.04073228057271216,-0.003959709735492332,0.5804670245462009
7,0.32000849300015943,bno085,0.01171875,0.3125,9.91796875,-0.00390625,-0.001953125,0.0,0.014404296875,0.00640869140625,0.4521484375,0.89178466796875,0.03721069989978876,-0.06313538971841362,0.18107084068778637
8,0.36005360100011785,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.0,0.001953125,0.014404296875,0.00640869140625,0.4521484375,0.89178466796875,0.03721069989978876,-0.06313538971841362,0.18107084068778637
9,0.4000553570001557,bno085,0.01171875,0.3125,9.91796875,-0.005859375,0.0,0.0,0.014404296875,0.00640869140625,0.4521484375,0.89178466796875,0.03721069989978876,-0.06313538971841362,0.18107084068778637
10,0.44005576100016697,bno085,0.05078125,0.3125,9.9140625,-0.005859375,0.0,0.0,0.014404296875,0.00640869140625,0.4521484375,0.89178466796875,0.03721069989978876,-0.06313538971841362,0.18107084068778637
11,0.48005425800010926,bno085,0.01171875,0.3125,9.87890625,0.0,0.00390625,0.0,0.01434326171875,0.00640869140625,0.4521484375,0.89178466796875,0.03097157034567043,-0.059975349495520566,0.18094683984407872
12,0.5200536800000464,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.0,0.0,0.01434326171875,0.00640869140625,0.4521484375,0.89178466796875,0.03097157034567043,-0.059975349495520566,0.18094683984407872
13,0.560054270000137,bno085,0.01171875,0.3125,9.91796875,0.00390625,0.0,0.0,0.014404296875,0.00640869140625,0.4521484375,0.89178466796875,0.03721069989978876,-0.06313538971841362,0.18107084068778637
14,0.6000537290001375,bno085,0.05078125,0.3125,9.9140625,-0.005859375,0.001953125,0.0,0.014404296875,0.00640869140625,0.4521484375,0.89178466796875,0.03721069989978876,-0.06313538971841362,0.18107084068778637
15,0.6400533560001804,bno085,0.01171875,0.3125,9.91796875,-0.005859375,0.001953125,0.0,0.014404296875,0.00640869140625,0.4521484375,0.89178466796875,0.03721069989978876,-0.06313538971841362,0.18107084068778637
16,0.6800534080000489,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.001953125,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
17,0.7200532200001817,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.0,0.0,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
18,0.760053217000177,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.001953125,0.0,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
19,0.8000533990000349,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
20,0.8400533779999932,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
21,0.880053190000126,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.001953125,0.001953125,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
22,0.9200533350001479,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.0,0.0,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
23,0.9600533140001062,bno085,0.01171875,0.3125,9.91796875,-0.005859375,-0.001953125,-0.001953125,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
24,1.0000535900001069,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.014404296875,0.00640869140625,0.45220947265625,0.89178466796875,0.03721996795560927,-0.06296442683355315,0.189858266582409
25,1.0400535310000123,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.01434326171875,0.00640869140625,0.45220947265625,0.89178466796875,0.030980838586014792,-0.05980396001980966,0.1897342611608155
26,1.0800536770000235,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.0,0.0,0.01434326171875,0.0064697265625,0.4522705078125,0.8917236328125,0.03413180843173381,-0.05349833144189399,0.1965950410766171
27,1.1200537490001352,bno085,0.01171875,0.3125,9.91796875,0.00390625,0.0,0.0,0.01434326171875,0.0064697265625,0.4522705078125,0.8917236328125,0.03413180843173381,-0.05349833144189399,0.1965950410766171
28,1.1600534310000512,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.0,0.0,0.01434326171875,0.0064697265625,0.4522705078125,0.8917236328125,0.03413180843173381,-0.05349833144189399,0.1965950410766171
29,1.2000536880000254,bno085,0.01171875,0.3125,9.91796875,0.0,0.001953125,0.001953125,0.01434326171875,0.0064697265625,0.4522705078125,0.8917236328125,0.03413180843173381,-0.05349833144189399,0.1965950410766171
30,1.2400539260002006,bno085,0.01171875,0.3125,9.91796875,0.0,0.001953125,0.001953125,0.01434326171875,0.0064697265625,0.4522705078125,0.8917236328125,0.03413180843173381,-0.05349833144189399,0.1965950410766171
31,1.280053442000053,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.01434326171875,0.00653076171875,0.4522705078125,0.8917236328125,0.03729599963219159,-0.04726037574965037,0.1965352778465399
32,1.3200531990000854,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.01434326171875,0.00653076171875,0.4522705078125,0.8917236328125,0.03729599963219159,-0.04726037574965037,0.1965352778465399
33,1.3600533260000702,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.01434326171875,0.00653076171875,0.4522705078125,0.8917236328125,0.03729599963219159,-0.04726037574965037,0.1965352778465399
34,1.4000548050000816,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.01434326171875,0.00653076171875,0.4522705078125,0.8917236328125,0.03729599963219159,-0.04726037574965037,0.1965352778465399
35,1.440054506000024,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.01434326171875,0.006591796875,0.4522705078125,0.8917236328125,0.04046019081820259,-0.04102239963158946,0.19647620319207976
36,1.480057540000189,bno085,0.05078125,0.3125,9.9140625,0.0,0.0,0.0,0.01434326171875,0.006591796875,0.4522705078125,0.8917236328125,0.04046019081820259,-0.04102239963158946,0.19647620319207976
37,1.520055186000036,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.0,0.01434326171875,0.006591796875,0.4522705078125,0.8917236328125,0.04046019081820259,-0.04102239963158946,0.19647620319207976
38,1.5600537390000682,bno085,0.01171875,0.3125,9.91796875,-0.001953125,0.0,0.0,0.01434326171875,0.006591796875,0.4522705078125,0.8917236328125,0.04046019081820259,-0.04102239963158946,0.19647620319207976
39,1.6000534400000106,bno085,0.01171875,0.3125,9.91796875,-0.001953125,0.0,0.0,0.0142822265625,0.006591796875,0.4522705078125,0.8917236328125,0.03422147487666797,-0.03786153095259691,0.19635143006008784
40,1.6400552340001013,bno085,0.01171875,0.3125,9.91796875,-0.001953125,0.0,0.0,0.01422119140625,0.006591796875,0.4522705078125,0.8917236328125,0.027982775790545113,-0.03470066238358754,0.19622665675916395
41,1.6800550090001707,bno085,0.01171875,0.3125,9.91796875,0.0,0.0,0.001953125,0.01422119140625,0.006591796875,0.4522705078125,0.8917236328125,0.027982775790545113,-0.03470066238358754,0.19622665675916395
42,1.7200069140001233,bno085,0.01171875,0.3125,9.91796875,0.001953125,-0.001953125,-0.001953125,0.01416015625,0.00653076171875,0.45220947265625,0.89178466796875,0.01859102101705811,-0.03784586591591113,0.18924049840400362
43,1.7600532630001453,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.001953125,0.0,0.01416015625,0.00653076171875,0.45220947265625,0.89178466796875,0.01859102101705811,-0.03784586591591113,0.18924049840400362
44,1.8000537420000455,bno085,0.01171875,0.3125,9.91796875,-0.001953125,-0.001953125,0.0,0.01416015625,0.006591796875,0.45220947265625,0.89178466796875,0.021754755005058284,-0.0316074878087706,0.1891806583934776
45,1.8400531290001254,bno085,0.01171875,0.3125,9.91796875,-0.001953125,-0.001953125,0.0,0.01416015625,0.006591796875,0.45220947265625,0.89178466796875,0.021754755005058284,-0.0316074878087706,0.1891806583934776
46,1.8800534420001895,bno085,0.01171875,0.3125,9.91796875,-0.001953125,0.001953125,-0.001953125,0.01416015625,0.006591796875,0.45220947265625,0.89178466796875,0.021754755005058284,-0.0316074878087706,0.1891806583934776
47,1.9200530510001954,bno085,0.01171875,0.3125,9.91796875,0.001953125,-0.001953125,0.0,0.01416015625,0.006591796875,0.45220947265625,0.89178466796875,0.021754755005058284,-0.0316074878087706,0.1891806583934776
48,1.9600533640000322,bno085,0.01171875,0.3125,9.91796875,-0.001953125,0.0,-0.001953125,0.01416015625,0.006591796875,0.45220947265625,0.89178466796875,0.021754755005058284,-0.0316074878087706,0.1891806583934776
49,2.0000534550001703,bno085,0.01171875,0.3125,9.91796875,-0.001953125,-0.001953125,0.0,0.01416015625,0.00665283203125,0.451171875,0.892333984375,0.02492680651820837,-0.027354088552267255,0.056595322767145864
50,2.040054009000187,bno085,0.01171875,0.3125,9.91796875,-0.001953125,-0.001953125,0.0,0.01416015625,0.006591796875,0.45111083984375,0.892333984375,0.0217601425049392,-0.03376871096420118,0.047873730514396584
51,2.0800538960002086,bno085,0.05078125,0.3125,9.9140625,0.001953125,0.001953125,0.001953125,0.01409912109375,0.006591796875,0.451171875,0.892333984375,0.015527393832695139,-0.03044313942992739,0.05652991477580235
52,2.1200542090000454,bno085,0.01171875,0.3125,9.91796875,0.0,0.001953125,-0.001953125,0.0140380859375,0.006591796875,0.45111083984375,0.892333984375,0.009274293681598354,-0.027463188275142075,0.047624487688886864
53,2.160054446999993,bno085,0.01171875,0.3125,9.91796875,0.001953125,0.0,0.0,0.0140380859375,0.006591796875,0.45111083984375,0.892333984375,0.009274293681598354,-0.027463188275142075,0.047624487688886864
