sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg,pitch_deg,yaw_deg
0,0.0400557419998222,bno085,0.7734375,0.09765625,9.49609375,-0.03515625,0.005859375,0.0078125,0.02154541015625,-0.029296875,0.42120361328125,0.90625,6.803840385564805e-05,5.0036576168816684e-05,3.4802416456038806e-06
1,0.0800542070010124,bno085,0.8125,0.05859375,9.4609375,-0.0703125,-0.0078125,-0.009765625,0.0213623046875,-0.03143310546875,0.439697265625,0.8973388671875,-0.0421177904552654,-0.19632816055325236,2.355484716145971
2,0.12005459800093377,bno085,0.8125,0.05859375,9.53515625,-0.056640625,0.0546875,-0.01953125,0.0213623046875,-0.03143310546875,0.439697265625,0.8973388671875,-0.0421177904552654,-0.19632816055325236,2.355484716145971
3,0.16005439599939564,bno085,0.8125,0.01953125,9.4609375,-0.052734375,0.021484375,-0.00390625,0.02020263671875,-0.03167724609375,0.44671630859375,0.89385986328125,-0.1428004917984658,-0.15680320148882698,3.255320558142313
4,0.20005391599988798,bno085,0.734375,0.01953125,9.4921875,-0.052734375,0.021484375,-0.00390625,0.018798828125,-0.03179931640625,0.447509765625,0.8935546875,-0.28907649792030465,-0.09658082873218907,3.3627351154093534
5,0.24005677000059222,bno085,0.7734375,-0.015625,9.49609375,-0.02734375,0.001953125,-0.017578125,0.01824951171875,-0.03240966796875,0.44940185546875,0.892578125,-0.3682048291210772,-0.1289114167289401,3.608748711178655
6,0.28005447600116895,bno085,0.7734375,0.01953125,9.53125,-0.00390625,-0.00390625,-0.015625,0.018310546875,-0.0328369140625,0.4508056640625,0.891845703125,-0.37774411197648045,-0.1743244538263264,3.790410706903399
7,0.3200584959995467,bno085,0.7734375,-0.015625,9.49609375,0.0,-0.021484375,-0.01171875,0.018310546875,-0.0328369140625,0.4508056640625,0.891845703125,-0.37774411197648045,-0.1743244538263264,3.790410706903399
8,0.3600554610002291,bno085,0.7734375,0.01953125,9.4921875,0.013671875,0.015625,-0.001953125,0.0186767578125,-0.0333251953125,0.45172119140625,0.891357421875,-0.3614998257746123,-0.2422976059831269,3.9093529925629644
9,0.40005494500110217,bno085,0.7734375,0.01953125,9.4921875,0.013671875,0.015625,-0.001953125,0.01885986328125,-0.0330810546875,0.4520263671875,0.89117431640625,-0.32896133419829293,-0.22651354770593485,3.945916546946435
10,0.44005389099947934,bno085,0.7734375,0.01953125,9.53125,0.015625,0.0,0.0,0.01910400390625,-0.03277587890625,0.45257568359375,0.89093017578125,-0.28569521006647924,-0.20748631662299924,4.015332893074262
11,0.48005459700107167,bno085,0.7734375,0.01953125,9.53125,0.021484375,0.0625,0.0,0.01904296875,-0.03143310546875,0.453369140625,0.89056396484375,-0.21881278042646476,-0.06639708577847504,4.110976359046231
12,0.5200544880008238,bno085,0.734375,0.01953125,9.53125,0.02734375,0.150390625,0.005859375,0.01904296875,-0.03143310546875,0.453369140625,0.89056396484375,-0.21881278042646476,-0.06639708577847504,4.110976359046231
13,0.5600541189996875,bno085,0.66015625,0.05859375,9.49609375,0.052734375,0.134765625,-0.009765625,0.018310546875,-0.0284423828125,0.4542236328125,0.8902587890625,-0.13416798327161925,0.2778817900988805,4.210272477197623
14,0.6000543250011106,bno085,0.66015625,0.05859375,9.53515625,0.021484375,0.048828125,-0.048828125,0.01806640625,-0.02508544921875,0.4542236328125,0.890380859375,0.015399666236131853,0.6333913163430885,4.198636749233713
15,0.6400546790009685,bno085,0.58203125,0.09765625,9.53125,0.021484375,0.048828125,-0.048828125,0.01800537109375,-0.023681640625,0.45361328125,0.89068603515625,0.07855810090673214,0.779584343721172,4.114094461262384
16,0.6800545320002129,bno085,0.58203125,0.09765625,9.53125,0.005859375,-0.03125,-0.0390625,0.01849365234375,-0.0240478515625,0.452880859375,0.89105224609375,0.1054717421060773,0.7164303374480298,4.020729488848084
17,0.7200537379994785,bno085,0.58203125,0.09765625,9.4921875,0.021484375,-0.033203125,-0.00390625,0.01922607421875,-0.02459716796875,0.45318603515625,0.890869140625,0.15345866399816468,0.6223775555437799,4.060540834894529
18,0.7600551659998018,bno085,0.62109375,0.09765625,9.53125,0.01953125,-0.033203125,-0.00390625,0.01922607421875,-0.02459716796875,0.45318603515625,0.890869140625,0.15345866399816468,0.6223775555437799,4.060540834894529
19,0.8000552419998712,bno085,0.62109375,0.09765625,9.53125,0.005859375,-0.041015625,-0.005859375,0.02001953125,-0.02520751953125,0.453369140625,0.8907470703125,0.20382400548583873,0.5188340645417915,4.084825059248442
20,0.8400543740008288,bno085,0.66015625,0.09765625,9.53125,0.005859375,-0.041015625,-0.005859375,0.02069091796875,-0.02606201171875,0.4534912109375,0.890625,0.2286026783327239,0.3966464754643767,4.10153735434237
21,0.8800544870009617,bno085,0.66015625,0.13671875,9.53125,0.005859375,-0.05859375,-0.013671875,0.021484375,-0.02728271484375,0.45355224609375,0.89056396484375,0.24669947939368012,0.2306770317258102,4.112871222096943
22,0.9200553400005447,bno085,0.6953125,0.13671875,9.53125,0.00390625,-0.05078125,-0.009765625,0.0220947265625,-0.02838134765625,0.4537353515625,0.890380859375,0.2527071347197849,0.08672480453185608,4.137895582213132
23,0.9600545089997468,bno085,0.734375,0.13671875,9.53515625,0.001953125,0.0,0.00390625,0.0220947265625,-0.02838134765625,0.4537353515625,0.890380859375,0.2527071347197849,0.08672480453185608,4.137895582213132
24,1.0000554560010642,bno085,0.8125,0.17578125,9.49609375,0.021484375,0.009765625,-0.111328125,0.0224609375,-0.02862548828125,0.4541015625,0.89019775390625,0.2792280663693428,0.04282026063437829,4.185705495979341
25,1.0400552720002452,bno085,0.8125,0.13671875,9.53125,0.021484375,0.009765625,-0.111328125,0.02301025390625,-0.02825927734375,0.45220947265625,0.89117431640625,0.3455121536206355,0.05121381984921175,3.940516576372141
26,1.0800547740000184,bno085,0.66015625,0.2890625,9.49609375,0.009765625,0.01953125,-0.1796875,0.02294921875,-0.02777099609375,0.4483642578125,0.89312744140625,0.3462797140469103,0.10342922605464823,3.445472147734699
27,1.120055035000405,bno085,0.62109375,0.05859375,9.53515625,-0.015625,0.0,-0.125,0.02288818359375,-0.027587890625,0.44586181640625,0.8944091796875,0.3376266571312247,0.12464905146123478,3.1251979354536763
28,1.1600559260004957,bno085,0.6953125,-0.09375,9.53515625,-0.025390625,0.068359375,-0.033203125,0.02288818359375,-0.027587890625,0.44586181640625,0.8944091796875,0.3376266571312247,0.12464905146123478,3.1251979354536763
29,1.2000547059997189,bno085,0.66015625,0.17578125,9.49609375,-0.015625,0.033203125,-0.0078125,0.02264404296875,-0.0263671875,0.445068359375,0.89483642578125,0.3709119394285478,0.2621894826820586,3.0195758836716555
30,1.2400610410004447,bno085,0.66015625,0.09765625,9.4921875,-0.015625,0.033203125,-0.0078125,0.02191162109375,-0.0257568359375,0.44500732421875,0.8948974609375,0.326512203156973,0.36222318298663064,3.0110061773479413
31,1.2800557840000693,bno085,0.66015625,0.13671875,9.53125,0.01171875,0.0234375,0.009765625,0.02166748046875,-0.02508544921875,0.44549560546875,0.8946533203125,0.33801671337775346,0.44374415865797545,3.070895881745908
32,1.3200551190002443,bno085,0.62109375,0.13671875,9.4921875,0.00390625,-0.037109375,0.009765625,0.02197265625,-0.0255126953125,0.4461669921875,0.89434814453125,0.351138998590223,0.3845066067035005,3.1591461459500794
33,1.3600544729997637,bno085,0.66015625,0.17578125,9.49609375,0.005859375,-0.03125,0.001953125,0.02197265625,-0.0255126953125,0.4461669921875,0.89434814453125,0.351138998590223,0.3845066067035005,3.1591461459500794
34,1.4000546420011233,bno085,0.66015625,0.13671875,9.53125,0.013671875,0.001953125,0.02734375,0.0224609375,-0.026123046875,0.4464111328125,0.8941650390625,0.3711255226234162,0.296948056006897,3.1905058916934377
35,1.44005419899986,bno085,0.66015625,0.17578125,9.53515625,0.013671875,0.001953125,0.02734375,0.0225830078125,-0.0260009765625,0.44720458984375,0.89373779296875,0.3936650895970551,0.30338519663024827,3.2904773805880554
36,1.4800547750000987,bno085,0.66015625,0.13671875,9.4921875,0.005859375,0.01953125,0.0234375,0.02264404296875,-0.0257568359375,0.44805908203125,0.89337158203125,0.41690873618159147,0.3254645274392721,3.400724432259172
