sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg,pitch_deg,yaw_deg
0,0.04005652200021359,bno085,-0.07421875,0.0234375,9.66796875,-0.001953125,0.0,0.0,0.001220703125,0.003662109375,0.0,1.0,0.0,-0.0,-1.526666245882131e-08
1,0.08005559999992329,bno085,-0.07421875,0.0234375,9.66796875,0.005859375,0.0,0.001953125,0.001220703125,0.003662109375,0.0,1.0,0.0,-0.0,-1.526666245882131e-08
2,0.12005478800028868,bno085,-0.07421875,0.0234375,9.66796875,0.0,0.0,0.0,0.001220703125,0.003662109375,0.0,1.0,0.0,-0.0,-1.526666245882131e-08
3,0.16005442200003017,bno085,-0.07421875,-0.015625,9.6640625,0.001953125,0.0,0.00390625,0.001220703125,0.00323486328125,0.0,1.0,-4.377259058616225e-07,-0.048959961866502255,5.97521074451304e-05
4,0.20005627699993056,bno085,-0.07421875,0.0234375,9.66796875,0.001953125,0.0,0.00390625,0.00164794921875,0.00323486328125,0.0,1.0,0.04895842581075852,-0.04895957520560233,0.00021812670454312923
5,0.24005565100014792,bno085,-0.03515625,0.0234375,9.6640625,0.001953125,0.0,0.001953125,0.00164794921875,0.00323486328125,0.0,1.0,0.04895842581075852,-0.04895957520560233,0.00021812670454312923
6,0.2800555990002067,bno085,-0.07421875,0.0234375,9.66796875,0.0,0.0,0.0,0.001220703125,0.00323486328125,0.0,1.0,-4.377259058616225e-07,-0.048959961866502255,5.97521074451304e-05
7,0.32005502800029717,bno085,-0.07421875,0.0234375,9.62890625,0.0,0.001953125,0.001953125,0.001220703125,0.00323486328125,0.0,1.0,-4.377259058616225e-07,-0.048959961866502255,5.97521074451304e-05
8,0.3600558279999859,bno085,-0.609375,-0.015625,9.625,0.013671875,-0.224609375,-0.01171875,0.001220703125,0.00323486328125,0.0,1.0,-4.377259058616225e-07,-0.048959961866502255,5.97521074451304e-05
9,0.4000584049999816,bno085,0.234375,0.0234375,9.6640625,0.013671875,-0.224609375,-0.01171875,0.00128173828125,0.00054931640625,-0.0001220703125,1.0,0.007085697610191744,-0.35671973905509186,-0.013549226247736385
10,0.44005620500001896,bno085,0.1953125,-0.015625,9.6640625,0.01171875,-0.197265625,0.00390625,0.0008544921875,-0.00177001953125,0.0,1.0,-0.04197114627705154,-0.6224801142967858,0.0008341833891252194
11,0.4800559120003527,bno085,0.38671875,0.0234375,9.66796875,0.0078125,-0.16015625,0.001953125,0.00128173828125,-0.005126953125,6.103515625e-05,1.0,0.006898663718049979,-1.0071583929098133,0.00818893076568736
12,0.5200552490000518,bno085,0.5,0.05859375,9.6640625,0.0078125,-0.078125,0.0078125,0.00128173828125,-0.005126953125,6.103515625e-05,1.0,0.006898663718049979,-1.0071583929098133,0.00818893076568736
13,0.5600556600002164,bno085,0.5390625,0.05859375,9.625,0.001953125,0.005859375,0.001953125,0.00164794921875,-0.007568359375,0.000244140625,1.0,0.04853909042946686,-1.2869324392440922,0.02918419782123469
14,0.6000559600001907,bno085,0.42578125,0.05859375,9.6640625,0.001953125,0.005859375,0.001953125,0.0015869140625,-0.007568359375,0.00018310546875,1.0,0.04164792887738649,-1.2869366022613262,0.022241255604475173
15,0.6400550739999744,bno085,0.34765625,0.05859375,9.66796875,-0.00390625,0.05078125,0.0,0.001220703125,-0.006591796875,0.0,1.0,-1.0507627483121797e-05,-1.1750367349052697,0.0014345996277275357
16,0.6800553190000755,bno085,0.2734375,0.0234375,9.6640625,-0.0078125,0.083984375,-0.00390625,-0.0015869140625,-0.0042724609375,-0.5784912109375,0.815673828125,0.484717794020822,-0.7753175554782458,-70.69428459756125
17,0.720054970000092,bno085,0.1953125,0.0234375,9.66796875,-0.00390625,0.09765625,0.00390625,-0.0015869140625,-0.0042724609375,-0.5784912109375,0.815673828125,0.484717794020822,-0.7753175554782458,-70.69428459756125
