time_s,angle_raw_deg,angle_zeroed_deg,angle_smooth_deg
0.0,3.3438254468079474,0.0,0.11663621059224354
0.03999918499994239,3.5187797626963127,0.1749543158883653,0.1662339741459442
0.079998096000054,3.5187797626963127,0.1749543158883653,0.1735774333397891
0.1199995990000389,3.6588527116149936,0.31502726480704624,0.19738889208931773
0.1599999910004045,3.546776716923116,0.20295127011516856,0.17079674162438446
0.1999998650007911,3.4628827405555906,0.11905729374764329,0.14420459115945122
0.2399983680006699,3.3858190103716463,0.04199356356369899,0.09099608681408515
0.2799983150007393,3.3858190103716463,0.04199356356369899,0.04342361999574225
0.319999189000555,3.3928101898881633,0.04898474308021594,-0.009744035441675524
0.36000017300011683,3.3089143828314014,-0.034911063976545975,-0.03910813841613621
0.39999912100029184,3.197044463368502,-0.14678098343944557,-0.06847224139059689
0.4399983280000016,3.238998495499343,-0.10482695130860442,-0.10622635059534584
0.4799975900004939,3.238998495499343,-0.10482695130860442,-0.14121753685299582
0.5199985740000558,3.2040396438644185,-0.13978580294352883,-0.17479659335884695
0.5600000780004849,3.1339584515431516,-0.2098669952647958,-0.22796088889487995
0.5999985440003003,3.029149180839246,-0.31467626596870124,-0.28112518443091294
0.6399980840005811,2.973177017819178,-0.3706484289887695,-0.3259071364660812
0.6799989940000161,2.973177017819178,-0.3706484289887695,-0.3538767188204238
0.7200062190004247,2.9801298836885772,-0.3636955631193701,-0.7470790667253995
0.759999760000028,2.9941105397714387,-0.34971490703650865,-1.138879802581592
0.7999985780006683,1.0631374413143677,-2.2806880054935794,-1.5306805384377846
0.8399984510006108,1.014173338538215,-2.329652108269732,-1.9350636425101027
0.8799988250002572,1.014173338538215,-2.329652108269732,-2.359041763382546
0.9199988460004535,0.9582143633269864,-2.3856110834809607,-2.402422447701627
0.9599990900005652,0.8742199354092212,-2.469605511398726,-2.4360101167820667
0.9999993520004865,0.8462340197189634,-2.497591427088984,-2.469597785862505
1.0399995590005346,0.8462349931360194,-2.4975904536719282,-2.491994995454614
1.0800002140003928,0.8462349931360194,-2.4975904536719282,-2.496194308271177
1.1199989790002292,0.8462283153664446,-2.497597131441503,-2.4975916618496905
1.1599998930005313,0.8532233713264059,-2.4906020754815414,-2.503183852259764
1.1999989740006638,0.8392472518263961,-2.5045781949815513,-2.5087760426698376
1.2400004800001625,0.8182740410856514,-2.525551405722296,-2.5171660146223833
1.2799983009999778,0.8182740410856514,-2.525551405722296,-2.5353488350275226
1.3199985480005125,0.8042784556037161,-2.539546991204231,-2.556331019985245
1.359999166000307,0.7623092693007092,-2.581516177507238,-2.5731200200505375
1.3999999130001015,0.7343363270377824,-2.609489119770165,-2.58990902011583
1.4399987710003188,0.7343290407591898,-2.6094964060487573,-2.605298163498729
1.4799997410000287,0.7343290407591898,-2.6094964060487573,-2.6178885497936606
1.5199988770000346,0.727332738689219,-2.616492708118728,-2.6276818940155655
1.5599993650002943,0.6993573378260522,-2.6444681089818953,-2.6402718251506725
1.599998833999962,0.685369605928259,-2.6584558408796886,-2.6528617562857804
1.6399976000002425,0.6713793850836529,-2.6724460617242944,-2.6668499818595066
1.679997977000312,0.6713793850836529,-2.6724460617242944,-2.6738431294262037
1.7199998720006988,0.657391610820587,-2.6864338359873603,-2.679437508792533
1.7599982120000277,0.6643915999925658,-2.6794338468153818,-2.683632623148557
1.7999996260004987,0.6573977090966123,-2.686427737711335,-2.6878277375045805
1.8400134460007391,0.6504038133035347,-2.6934216335044128,-2.687826924614007
1.8799987310003419,0.6504038133035347,-2.6934216335044128,-2.6892283988502412
1.9199989970002207,0.6573956752734543,-2.686429771534493,-2.69062987445194
1.9599995030002897,0.6573842288113952,-2.6864412179965522,-2.692031351408624
2.0000003240002115,0.650390331088118,-2.6934351157198293,-2.6934328283653084
2.039999794000323,0.6433964285201144,-2.700429018287833,-2.696232186111218
2.0799993040000118,0.6433964285201144,-2.700429018287833,-2.696231694956651
2.1199988320004195,0.6433988865439066,-2.7004265602640407,-2.689237316877171
2.159999434000383,0.6573866845842288,-2.6864387622237187,-2.6752508668683666
2.199999592000495,0.6853622214855174,-2.65846322532243,-2.661264416859562
2.2399985460006064,0.7133286785641366,-2.6304967682438107,-2.6402846189586966
2.279998130000422,0.7133286785641366,-2.6304967682438107,-2.624899913193182
2.319998714000576,0.7482978760482341,-2.5955275707597134,-2.6179060520197646
2.359999613000582,0.7343102134118016,-2.609515233396146,-2.6165040874044885
2.399999345000651,0.7203315273526049,-2.6234939194553424,-2.615102122789212
2.439997632000086,0.7203385016405178,-2.6234869451674294,-2.624890312073398
2.47999688300024,0.7203385016405178,-2.6234869451674294,-2.6332797423955925
2.519997541000521,0.6993569296273054,-2.644468517180642,-2.638873839134912
2.559996847000548,0.6923630618008296,-2.6514623850071177,-2.651463618825757
2.599997541999983,0.6923610436560047,-2.6514644031519428,-2.6654521785957486
2.639996792000602,0.6573896031862954,-2.686435843621652,-2.6752444239630973
2.679997580000418,0.6503957027905605,-2.693429744017387,-2.6850366768132687
2.720005719000255,0.6503957027905605,-2.693429744017387,-2.7018224454449102
2.7599978770003872,0.6434017975499728,-2.7004236492579743,-2.7172090778895575
2.7999970350001604,0.6084322004977935,-2.735393246310154,-2.731196930255058
2.839997136999955,0.5804564409630597,-2.7633690058448876,-2.743788047034288
2.8799995540002783,0.5804564409630597,-2.7633690058448876,-2.7563796630477553
2.9199975830006224,0.587440118894411,-2.756385327913536,-2.759179781520505
2.9599972780006283,0.5804437174826368,-2.7633817293253107,-2.754986938190584
2.9999981020000632,0.5944316081340456,-2.749393838673902,-2.7507940948606633
3.039998908000598,0.6014206576126644,-2.742404789195283,-2.7479960793919993
3.079998255000646,0.6014206576126644,-2.742404789195283,-2.7451975722671076
3.1200003230005677,0.6014301962377282,-2.742395250570219,-2.7437982559585885
3.1599991880002563,0.5944362531070971,-2.7493891937008503,-2.7409999730790497
3.1999992380006006,0.6014281896766398,-2.7423972571313078,-2.738201690199511
3.2399984550002046,0.6154120720103583,-2.728413374797589,-2.7326085359872883
3.279999820000739,0.6154120720103583,-2.728413374797589,-2.7242174114827873
3.319998611000301,0.6293959672988402,-2.714429479509107,-2.718623062280055
3.3599999390007724,0.636391875629604,-2.7074335711783433,-2.7144271015562054
3.4000057670000388,0.6293999356903022,-2.7144255111176454,-2.7102311408323567
3.4399999650004247,0.636391875629604,-2.7074335711783433,-2.7102299489084456
3.4799969230007264,0.636391875629604,-2.7074335711783433,-2.7144247102329713
3.519998843000394,0.6294019269183957,-2.714423519889552,-2.7172210835696373
3.5600070039999987,0.6154180690069733,-2.7284073778009743,-2.721415844894164
3.599999425000533,0.6154180690069733,-2.7284073778009743,-2.72561060621869
3.639999048999926,0.6154180690069733,-2.7284073778009743,-2.7284073778009743
3.6800039320005453,0.6154180690069733,-2.7284073778009743,-2.7284069761675407
3.720003445000657,0.6154180690069733,-2.7284073778009743,-2.7298053610704307
3.760002625000198,0.6154200771741414,-2.7284053696338058,-2.7312037459733207
3.8000044160007747,0.6084261444925229,-2.7353993023154244,-2.7326021308762107
3.840001002999998,0.6084261444925229,-2.7353993023154244,-2.7340005157791007
3.87999940500049,0.6084261444925229,-2.7353993023154244,-2.7353993023154244
3.919999640000242,0.6084261444925229,-2.7353993023154244,-2.736798089758171
3.959999691000121,0.6084261444925229,-2.7353993023154244,-2.738196877200918
3.999999222000042,0.6014322072787882,-2.742393239529159,-2.739595664643665
4.040000476000387,0.6014322072787882,-2.742393239529159,-2.7409944520864125
4.079998992000583,0.6014322072787882,-2.742393239529159,-2.742393239529159
4.119998787000441,0.6014322072787882,-2.742393239529159,-2.742393239529159
4.159998783999981,0.6014322072787882,-2.742393239529159,-2.742393239529159
4.1999998560004315,0.6014322072787882,-2.742393239529159,-2.743792027867909
4.240005483999994,0.6014322072787882,-2.742393239529159,-2.745190816206658
4.279998760000126,0.59443826558504,-2.7493871812229074,-2.746589604545408
4.31999949800047,0.59443826558504,-2.7493871812229074,-2.7479883928841575
4.360001181000371,0.59443826558504,-2.7493871812229074,-2.7493871812229074
4.400001883000186,0.59443826558504,-2.7493871812229074,-2.7493871812229074
4.439999936000277,0.59443826558504,-2.7493871812229074,-2.7493871812229074
4.4799991010004305,0.59443826558504,-2.7493871812229074,-2.7493871812229074
4.519999450000796,0.59443826558504,-2.7493871812229074,-2.7493871812229074
4.560000948000379,0.59443826558504,-2.7493871812229074,-2.7493871812229074
4.600000817000364,0.59443826558504,-2.7493871812229074,-2.7493894911032246
4.640000295999926,0.59443826558504,-2.7493871812229074,-2.749391800983541
4.680000961000587,0.5944267161834548,-2.7493987306244927,-2.750790590207873
4.720003347000784,0.5944267161834548,-2.7493987306244927,-2.752189379432205
4.760000715999922,0.5874443194633806,-2.7563811273445666,-2.752189379432205
4.8000002500002665,0.5874443194633806,-2.7563811273445666,-2.752187069551888
4.840003619000527,0.59443826558504,-2.7493871812229074,-2.7521847596715707
4.880003598000258,0.59443826558504,-2.7493871812229074,-2.7507863729428275
4.920003077000729,0.59443826558504,-2.7493871812229074,-2.7507867757257847
4.960002538000481,0.5944362531070971,-2.7493891937008503,-2.7577830401098566
5.000001110000085,0.5874423055485977,-2.7563831412593496,-2.764779304493929
5.040004145000239,0.5594569436646778,-2.7843685031432694,-2.7717755688780015
5.080001832000562,0.5594569436646778,-2.7843685031432694,-2.778771920070786
5.120002981000653,0.5594569436646778,-2.7843685031432694,-2.7843694817518707
5.160002964000341,0.559454497143175,-2.7843709496647726,-2.782971178159395
5.200001465000241,0.559454497143175,-2.7843709496647726,-2.782972155934579
5.240003244000036,0.5664484616270563,-2.777376985180891,-2.7829731337097634
5.28000261500074,0.5594520547887569,-2.7843733920191904,-2.7829766763825545
5.320003153000471,0.5594520547887569,-2.7843733920191904,-2.777385050400036
5.360002525000709,0.5594367837792193,-2.784388663028728,-2.7717934273119686
5.400001711000186,0.5874126270557662,-2.756412819752181,-2.762005515461952
5.440002119999917,0.5944065770673927,-2.7494188697405546,-2.7522176036119346
5.480000973000642,0.6083916140388418,-2.7354338327691057,-2.7424266375600106
5.520001159000458,0.6083916140388418,-2.7354338327691057,-2.7396301980701323
5.560003327000231,0.6083916140388418,-2.7354338327691057,-2.738229326902349
5.600000791000639,0.6013948245051572,-2.7424306223027903,-2.7410269048781943
5.6399997000007716,0.601410932906308,-2.7424145139016396,-2.743824482854038
5.6800006270004815,0.5944037241596194,-2.7494217226483277,-2.746621490248328
5.720002128000488,0.5944037241596194,-2.7494217226483277,-2.748017058066621
5.760002629000155,0.5944065770673927,-2.7494188697405546,-2.752213429208239
5.800001390000034,0.5944169854136905,-2.749408461394257,-2.7578059437022056
5.84000107600059,0.5804290771982192,-2.763396369609728,-2.763398458196172
5.8800004290005745,0.5664411516897869,-2.7773842951181607,-2.768991056786362
5.9200008380003055,0.5664411516897869,-2.7773842951181607,-2.777383324885236
5.960001858000396,0.5664435841164412,-2.777381862691506,-2.7843768065004006
6.000002044000212,0.552455644919322,-2.7913698018886253,-2.7899714989858193
6.040003045000049,0.5454616691223946,-2.7983637776855526,-2.7955661914712384
6.080001346000245,0.538467689262694,-2.8053577575452535,-2.8011608818795852
6.120000999000695,0.538467689262694,-2.8053577575452535,-2.803957984448509
6.160002299000553,0.5384701320747048,-2.8053553147332426,-2.8053558024935006
6.200001526000051,0.5384701320747048,-2.8053553147332426,-2.805354334399851
6.240002679000099,0.5384725788974369,-2.8053528679105106,-2.805352866306201
6.280001109000295,0.5384750297309422,-2.805350417077005,-2.805351886774954
6.32000283600064,0.5384750297309422,-2.805350417077005,-2.805353217501064
6.360003488000075,0.5384750297309422,-2.805350417077005,-2.8053527273343635
6.400001900000461,0.5384634784441523,-2.805361968363795,-2.8081503198870545
6.440003923000404,0.5384750297309422,-2.805350417077005,-2.810947912439746
6.479998669000452,0.5244870669674846,-2.8193383798404628,-2.8137455049924376
6.520001544000479,0.5244870669674846,-2.8193383798404628,-2.8221364735768866
6.560001233000549,0.5244870669674846,-2.8193383798404628,-2.8347271402635066
6.60000231200047,0.4965086355219085,-2.847316811286039,-2.8515147311153686
6.64000390900037,0.4755216962978432,-2.8683037505101043,-2.868302321967231
6.68000224700063,0.44054911270817265,-2.9032763340997745,-2.8962773289803225
6.720004881000023,0.44054911270817265,-2.9032763340997745,-2.925650714418486
6.760004552000282,0.38461203190202703,-2.9592134149059204,-2.9564215604821396
6.800001668000732,0.3496417083310926,-2.994183738476855,-2.9829955227328746
6.8400028570004,0.32166746597957385,-3.0221579808283736,-3.0095694849836097
6.880001251000067,0.3076793014544975,-3.0361461453534497,-3.0319501211734328
6.92000279200056,0.3076793014544975,-3.0361461453534497,-3.0641255292821343
6.960003037000206,0.27270885095291264,-3.0711165958550346,-3.107494549949763
7.000001338000402,0.18876466778758352,-3.155060779020364,-3.1536638050734256
7.040004565000345,0.10482236264142879,-3.2390030841665185,-3.1998330601970872
7.0800031470007525,0.07683302583618773,-3.26699242097176,-3.2236244679076655
7.120001821000187,0.07683302583618773,-3.26699242097176,-3.2460121552404155
7.160002440000426,0.15375181240002167,-3.1900736344079257,-3.266999167479028
7.200001447999966,0.0768262311238343,-3.266999215684113,-3.294975547853882
7.2400021590001415,-0.00011269855163575667,-3.343938145359583,-3.3229519282287354
7.28000144500038,-0.06304887603808122,-3.4068743228460288,-3.3775026866864133
7.320001712000703,-0.06304887603808122,-3.4068743228460288,-3.423662461435794
7.3600026640006035,-0.11900197988836628,-3.4628274266963137,-3.4754226076410957
7.4000013390004815,-0.1539726426230667,-3.497798089431014,-3.5607650306533927
7.440003217000594,-0.2589134295781454,-3.6027388763860926,-3.6461074536656897
7.480003262000537,-0.48976099109956667,-3.833586437907514,-3.760818722888325
7.520001955000225,-0.48976099109956667,-3.833586437907514,-3.9049119024502965
7.560001425000337,-0.6925583260015423,-4.03638377280949,-4.0392048889698415
7.600000174000343,-0.8744385404329229,-4.218263987240871,-4.130128674016016
7.6400032740002635,-0.93037836217587,-4.274203808983818,-4.221052459062191
7.680001875000016,-0.9443799163304403,-4.288205363138387,-4.277008076441007
7.720004105000044,-0.9443799163304403,-4.288205363138387,-4.2839982618492165
7.760002648999944,-0.9723364128956237,-4.316161859703571,-4.260206223638439
7.800000619999992,-0.9093894674739726,-4.25321491428192,-4.226616911447538
7.8400016100003995,-0.8114181711219783,-4.1552436179299255,-4.193027599256639
7.880001321000236,-0.7764333553759406,-4.120258802183888,-4.158043278810526
7.920001995000348,-0.7764333553759406,-4.120258802183888,-4.138449019540127
7.960002262000671,-0.7974148106650629,-4.14124025747301,-4.135648347448744
8.000003232999916,-0.8114181711219783,-4.1552436179299255,-4.145439119487799
8.040006593000726,-0.7974148106650629,-4.14124025747301,-4.155229891526854
8.080001771000752,-0.8253872155712159,-4.169212662379163,-4.169228599573108
8.120002319000378,-0.8253872155712159,-4.169212662379163,-4.17482047722773
8.16000112600068,-0.8674083508963369,-4.211233797704284,-4.18602095222411
8.200000767000347,-0.8393775593950812,-4.183203006203028,-4.191617087537226
8.24000111100031,-0.8534171856469652,-4.197242632454913,-4.195815030484115
8.280001382000592,-0.8533678921367979,-4.1971933389447456,-4.191608746365981
8.320004245000746,-0.846376930305661,-4.190202377113608,-4.191609865785652
8.360002551999969,-0.846376930305661,-4.190202377113608,-4.188803621541272
8.400001545000123,-0.8393831564934349,-4.183208603301383,-4.187416887910813
8.44000120400051,-0.8393859644250677,-4.183211411233015,-4.187428346646582
8.480000752000706,-0.8464342239845065,-4.190259670792454,-4.188839210106672
8.520000874000289,-0.8464342239845065,-4.190259670792454,-4.1888373202021585
8.560000422000485,-0.853431247606107,-4.197256694414055,-4.188834868711319
8.600001211000745,-0.8393737069708687,-4.183199153778816,-4.179033781672842
8.640000185000645,-0.8393737069708687,-4.183199153778816,-4.169232694634365
8.680002381000122,-0.7974287887921221,-4.141254235600069,-4.14963903911711
8.720002910999938,-0.7974287887921221,-4.141254235600069,-4.128661132880863
8.760001532999922,-0.7554629700198355,-4.0992884168277826,-4.107686804961255
8.79999995200069,-0.7344841757896318,-4.078309622597579,-4.086712374073066
8.840000778000103,-0.7345020673728275,-4.078327514180775,-4.065737943184878
8.880000381000173,-0.6925566343511788,-4.036382081159126,-4.048956752062525
8.920001002999925,-0.6925566343511788,-4.036382081159126,-4.032171938719243
8.960000552000565,-0.6715570144080708,-4.015382461216018,-4.011187181522336
9.000003118000677,-0.6505601090732186,-3.994385555881166,-3.990198754798803
9.04000338900005,-0.6295782813883001,-3.9734037281962475,-3.969210328075269
9.08000073600033,-0.5876145007335094,-3.931439947541457,-3.9426302368240016
9.120002251000185,-0.5876145007335094,-3.931439947541457,-3.920248980294133
9.160001821000149,-0.5386565581517337,-3.882482004959681,-3.90206463564682
9.200002317000326,-0.538653826423874,-3.882479273231821,-3.8908742454756706
9.240002460000142,-0.5386565581517337,-3.882482004959681,-3.879683855304522
9.280002660000719,-0.5316625498777662,-3.8754879966857136,-3.8754837811885894
9.320002174000367,-0.5316625498777662,-3.8754879966857136,-3.8726830567111614
